timestamp,total_memory,java_heap,native_heap,code,stack,graphics,cpu_usage
1777225438,428346,53244,139892,80324,4348,134760,0.0
1777225445,384820,19684,132004,80324,4324,132712,62.855988689153705
1777225451,398126,20392,133892,80376,4332,143340,60.22012578616353
1777225458,397006,21476,133736,80376,4332,141292,64.17370325693607
1777225464,346800,21116,128416,80360,4400,96656,54.10781778396658
1777225471,342886,19020,127292,80360,4388,95964,8.80503144654088
1777225477,342714,18852,127292,80360,4388,95964,9.024341975064317
1777225483,342714,18852,127292,80360,4388,95964,9.143773811910968
1777225490,393126,20192,143096,80360,4396,129196,26.66134504091
1777225496,380018,19624,129832,80360,3200,131244,66.06389391199518
1777225503,379042,18996,129824,80364,2944,131244,62.71324126726239
1777225509,388963,20424,129904,80364,2932,139636,64.80446927374301
1777225515,334229,22136,120664,80400,2932,92336,47.53577106518283
1777225522,332085,20008,120652,80400,2932,92336,8.551068883610451
1777225528,330945,18868,120652,80400,2932,92336,8.91897272546287
1777225535,330921,18844,120652,80400,2932,92336,8.821170809943865
1777225541,389637,21080,143452,80400,3096,125836,34.67790487658037
1777225547,374497,19680,131800,80400,3060,123788,65.20681265206812
1777225554,386037,20440,132004,80400,3060,134356,68.0103771702255
1777225560,397553,21552,131928,80400,3060,144832,69.6421391234419
1777225567,335777,20700,123464,80404,3060,92368,39.84977268234829
1777225573,333313,18896,122808,80404,3060,92368,9.208176225441555
1777225579,333281,18864,122808,80400,3060,92368,8.444532961561443
1777225586,333273,18856,122808,80400,3060,92368,8.961792358471694
1777225592,389069,20112,143384,80400,3060,126328,40.95238095238095
1777225599,398683,20984,133108,80412,3060,145328,71.77840224809313
1777225605,397175,20080,132860,80412,2732,145328,65.85219307029841
1777225611,397399,20420,132888,80412,2720,145200,69.7964940560145
1777225618,348643,22140,123848,80412,2720,103764,41.17069338047535
1777225624,346439,20028,123756,80412,2720,103764,8.693902193600323
1777225631,345267,18860,123756,80412,2720,103764,8.116172667594986
1777225637,345267,18860,123756,80412,2720,103764,8.86426592797784
