timestamp,total_memory
1776238644,836090
1776238650,836850
1776238656,842645
1776238662,848440
1776238668,854235
1776238674,860030
1776238680,865825
1776238686,860808
1776238692,855791
1776238698,850774
1776238704,845757
1776238710,840740
1776238716,837376
1776238722,834012
1776238728,830649
1776238734,827285
1776238740,823921
1776238746,829099
1776238752,834276
1776238758,839454
1776238764,844631
1776238770,849809
1776238776,851044
1776238782,852279
1776238788,853514
1776238794,854749
1776238800,855984
1776238806,845840
1776238812,835696
1776238818,825552
1776238824,815408
1776238830,805264
1776238836,811330
1776238842,817396
1776238848,823461
1776238854,829527
1776238860,835593
1776238866,833653
1776238872,831713
1776238878,829773
1776238884,827833
1776238890,825893
1776238896,828823
1776238902,831753
1776238908,834682
1776238914,837612
1776238920,840542
1776238926,841620
1776238932,842699
1776238938,843777
1776238944,844856
1776238950,845934
1776238956,854483
1776238962,863032
1776238968,871581
1776238974,880130
1776238980,888679
1776238986,882086
1776238992,875493
1776238998,868900
1776239004,862307
1776239010,855714
1776239016,869847
1776239022,883980
1776239028,898114
1776239034,912247
1776239040,926380
1776239046,911589
1776239052,896798
1776239058,882006
1776239064,867215
1776239070,852424
1776239076,852907
1776239082,853391
1776239088,853874
1776239094,854358
1776239100,854841
1776239106,858432
1776239112,862023
1776239118,865614
1776239124,869205
1776239130,872796
1776239136,876053
1776239142,879310
1776239148,882566
1776239154,885823
1776239160,889080
1776239166,883889
1776239172,878698
1776239178,873506
1776239184,868315
1776239190,863124
1776239196,869860
1776239202,876596
1776239208,883332
1776239214,890068
1776239220,896804
1776239226,886845
1776239232,876885
1776239238,866926
1776239244,856966
1776239250,847007
1776239256,847450
1776239262,847893
1776239268,848336
1776239274,848779
1776239280,849222
1776239286,847926
1776239292,846630
1776239298,845334
1776239304,844038
1776239310,842742
1776239316,844543
1776239322,846344
1776239328,848144
1776239334,849945
1776239340,851746
1776239346,850385
1776239352,849024
1776239358,847663
1776239364,846302
1776239370,844941
1776239376,845199
1776239382,845458
1776239388,845716
1776239394,845975
1776239400,846233
1776239406,846518
1776239412,846803
1776239418,847087
1776239424,847372
1776239430,847657
1776239436,855940
1776239442,864224
1776239448,872507
1776239454,880791
1776239460,889074
1776239466,883608
1776239472,878142
1776239478,872677
1776239484,867211
1776239490,861745
1776239496,859939
1776239502,858134
1776239508,856328
1776239514,854523
1776239520,852717
1776239526,857458
1776239532,862199
1776239538,866939
1776239544,871680
1776239550,876421
1776239556,875675
1776239562,874930
1776239568,874184
1776239574,873439
1776239580,872693
1776239586,866661
1776239592,860629
1776239598,854598
1776239604,848566
1776239610,842534
1776239616,842277
1776239622,842019
1776239628,841762
1776239634,841504
1776239640,841247
1776239646,848448
1776239652,855649
1776239658,862849
1776239664,870050
1776239670,877251
1776239676,870709
1776239682,864167
1776239688,857624
1776239694,851082
1776239700,844540
1776239706,842346
1776239712,840152
1776239718,837959
1776239724,835765
1776239730,833571
1776239736,834453
1776239742,835334
1776239748,836216
1776239754,837097
1776239760,837979
1776239766,838395
1776239772,838811
1776239778,839228
1776239784,839644
1776239790,840060
1776239796,838910
1776239802,837761
1776239808,836611
1776239814,835462
1776239820,834312
1776239826,835574
1776239832,836836
1776239838,838099
1776239844,839361
1776239850,840623
1776239856,839309
1776239862,837994
1776239868,836680
1776239874,835365
1776239880,834051
1776239886,834251
1776239892,834451
