timestamp,total_memory,java_heap,native_heap,code,stack,graphics,cpu_usage
1777123987,396772,122840,83776,73496,2788,102292,0.0
1777123994,522790,56968,166736,76044,3248,205976,185.4464825639992
1777124000,559801,50320,185088,76180,3300,230684,139.34264908482584
1777124007,575404,53392,215904,76348,3344,211868,150.52319842053308
1777124013,574824,51548,215484,76356,3352,213372,117.01163019909325
1777124020,586084,51660,217952,76356,3368,221916,124.23756019261639
1777124026,597664,51688,225740,76356,3388,225476,129.00158478605388
1777124032,600632,54568,225044,76412,3388,226744,118.9710610932476
1777124039,625984,58068,234316,76416,3388,239188,133.93736458538507
1777124045,631428,51544,243144,76412,3392,242240,121.2554628526023
1777124052,705452,56768,312220,76424,3212,242052,114.05492730210017
1777124058,684128,59648,260180,76428,3244,269704,143.74875770224605
1777124065,767009,54984,359096,76424,3248,258200,102.90989363837046
1777124071,709664,60080,262404,76424,3252,292224,116.62038873462912
1777124077,712248,59012,273620,76424,3252,284568,124.19002186444045
1777124084,705504,59132,275192,76412,3256,276068,97.37858158910791
1777124090,719792,60976,273752,76424,3256,289892,114.57962413452027
1777124097,720768,60344,280820,76412,3256,284376,120.85987261146497
1777124103,709692,61660,276956,76424,3256,275772,100.8695652173913
1777124109,722968,64976,272308,76424,3256,290304,109.88570282735111
1777124116,745368,69200,282068,76428,3256,298624,132.69613699721225
1777124122,722116,61844,280488,76424,3256,284268,100.67594433399603
1777124129,715752,67904,283632,76432,3256,268628,110.6399841489994
1777124135,719964,65464,290892,76436,3256,267960,115.95807791180542
1777124142,716828,67668,287936,76436,3256,265556,105.56997404671591
1777124148,729012,67512,294672,76436,3232,271100,120.13597280543891
1777124154,728548,64580,299876,76436,3232,268308,113.34669338677355
1777124161,773416,71136,340944,76424,3260,265448,111.52988855116514
1777124167,856012,70288,423332,76428,3260,266468,131.31715081575805
1777124174,834088,69588,399668,76436,3264,268856,109.36871733011661
1777124180,772024,71820,323260,76436,3292,280872,114.44533120510773
1777124186,795640,76264,336204,76424,3292,287060,127.51999999999998
1777124193,782476,71260,329944,76424,3292,285120,99.50089838291076
1777124199,792152,73600,332468,76436,3292,289888,111.91709844559585
1777124206,797512,72884,342472,76424,3292,285900,119.58925750394944
1777124212,791156,73912,338100,76424,3292,282840,103.75910253887031
1777124219,793880,75916,335872,76424,3292,285744,109.27753651796289
1777124225,810330,80368,339776,76436,3292,293764,133.54480570975414
1777124232,791088,73376,338792,76436,3292,282480,93.85125902791333
1777124238,802972,81720,342836,76424,3296,281864,114.08339889850512
1777124245,790804,79516,348488,76428,3296,266216,127.75786539227398
1777124251,788924,80328,346296,76424,3296,265664,105.18371400198609
1777124257,802128,79840,353944,76424,3296,271692,122.29501687512408
1777124264,810744,77736,365248,76424,3276,271052,123.48993288590604
1777124270,909884,82136,465076,76424,3280,265924,124.25155716294958
1777124277,837688,84416,382124,76436,3280,274344,128.6833855799373
1777124283,835980,82580,374524,76436,3280,282056,100.93681482957943
1777124290,854112,84588,378056,76436,3280,294608,108.84569615232051
1777124296,857240,83512,384976,76432,3280,291860,124.08033406243786
1777124303,849920,86476,385296,76444,3304,281192,107.52432003176493
1777124309,861772,86444,385872,76444,3304,292468,104.82758620689656
1777124316,868492,88548,384988,76440,3304,297912,135.62231759656655
1777124322,856192,85796,386916,76428,3304,286404,97.39805825242719
1777124329,861668,93468,388852,76440,3304,282236,112.86699507389162
1777124335,847204,88488,396384,76440,3304,265176,119.47846700908731
1777124342,843992,90848,393316,76440,3304,262632,103.05882352941175
1777124348,859759,90916,401980,76436,3304,269632,120.44873056484944
1777124355,859587,87612,407732,76432,3304,266972,116.24335499113998
1777124361,961679,93412,504772,76432,3304,266208,120.23391812865498
1777124368,903603,96020,431508,76428,3304,278764,129.0071886535846
1777124374,897927,95256,425872,76440,3304,279460,109.69637610186092
1777124381,908666,93216,424256,76440,3304,293824,107.01649771417215
1777124387,906958,94096,433620,76428,3304,281832,119.64809384164224
1777124394,898078,95548,433316,76428,3304,271768,103.65396010270591
1777124400,915602,99060,424868,76440,3304,294160,107.85992217898833
1777124407,907431,104596,435328,76440,3320,269928,129.67463739709916
1777124414,898731,100500,434548,76436,3320,266060,105.57184750733137
1777124420,914119,99180,441304,76428,3320,275968,120.9886229894076
1777124427,903715,96740,444624,76432,3296,264696,116.59856003113447
1777124433,964423,102904,501164,76436,3300,262644,114.3529411764706
1777124440,950202,103216,468076,76436,3300,281172,133.41144307752393
1777124446,946634,104736,465136,76436,3280,279016,112.38244514106583
1777124453,956086,104644,460520,76436,3280,293172,119.27330173775673
1777124459,960218,104740,468188,76436,3300,289492,129.9118511263467
