timestamp,total_memory,java_heap,native_heap,code,stack,graphics,cpu_usage
1779983364,418277,51312,127276,79312,3212,139980,0.0
1779983369,556124,25380,224548,80656,3336,204080,0.0
1779983375,794608,34980,340828,81348,3452,315740,0.3419534088480444
1779983381,880796,69620,388816,81348,3452,319256,0.0
1779983387,795600,48596,349600,81360,3452,294252,0.17208001720800173
1779983393,980436,80108,490956,81360,3452,304692,0.0
1779983399,849804,54120,369544,81356,3456,322856,0.17090365306558428
1779983405,802768,47524,387196,81356,3428,264832,0.0
1779983411,875836,52276,372036,81356,3428,348308,0.17312270071413113
1779983417,847828,35008,345728,81368,3432,363844,0.0
1779983423,974792,73624,405480,81368,3272,392584,0.0
1779983429,806127,39048,372044,81368,3272,291928,0.0
1779983435,811612,26272,381400,81368,2324,302076,0.0
1779983440,892808,36116,411600,81356,2324,343200,0.0
1779983446,943699,42544,408684,81356,2324,390596,0.17126953543138515
1779983452,841450,46384,397264,81356,2324,295916,0.0
1779983458,890598,28500,403296,81356,2328,356908,0.0
1779983464,924265,45320,427580,81356,2328,349472,0.0
1779983470,927633,48788,441204,81364,2328,335680,0.1654601861427094
1779983476,970137,42556,405604,81364,2344,419964,0.0
1779983482,861021,44860,406404,81364,2344,307792,0.864304235090752
1779983488,903621,35460,408400,81364,2344,357776,0.0
1779983494,932913,47656,415088,81364,2344,368184,0.0
1779983500,959885,34976,401484,81364,2348,421432,0.17267429311461255
1779983506,987017,43972,410968,81368,2348,430064,0.0
1779983512,909797,31092,397820,81372,2348,378864,0.0
1779983518,898865,26852,393176,81368,2348,376816,0.17391304347826086
1779983524,921333,37764,404724,81368,2348,376816,0.0
1779983530,953069,27220,393756,81368,2348,430064,0.17211703958691912
1779983536,989809,44720,410944,81368,2348,432112,0.0
1779983541,924765,35116,408748,81368,2348,378864,0.0
1779983547,908016,30464,396648,81368,2348,378864,0.0
1779983553,974657,36728,403772,81368,2348,432112,0.17174753112924002
1779983559,967121,33264,399696,81348,2348,432112,0.0
1779983565,927889,37324,403340,81360,2348,385160,0.0
1779983571,907345,25576,392496,81360,2348,387208,0.0
1779983577,923485,34680,401572,81360,2352,385160,0.0
1779983583,976013,33044,400440,81360,2352,440456,0.0
1779983589,921200,32800,399120,81360,2352,387208,0.0
1779983595,940057,41792,408980,81360,2352,387208,0.0
1779983601,906441,26040,393164,81360,2352,385160,0.17364879531148253
