timestamp,total_memory
1765785600,69377
1765785606,201709
1765785612,334041
1765785618,466372
1765785624,598704
1765785630,731036
1765785636,747035
1765785642,763033
1765785648,779032
1765785654,795030
1765785660,811029
1765785666,813689
1765785672,816349
1765785678,819009
1765785684,821669
1765785690,824329
1765785696,829163
1765785702,833998
1765785708,838832
1765785714,843667
1765785720,848501
1765785726,848603
1765785732,848705
1765785738,848808
1765785744,848910
1765785750,849012
1765785756,847770
1765785762,846529
1765785768,845287
1765785774,844046
1765785780,842804
1765785786,841848
1765785792,840892
1765785798,839936
1765785804,838980
1765785810,838024
1765785816,831615
1765785822,825206
1765785828,818798
1765785834,812389
1765785840,805980
1765785846,805021
1765785852,804063
1765785858,803104
1765785864,802146
1765785870,801187
1765785876,798813
1765785882,796438
1765785888,794064
1765785894,791689
1765785900,789315
1765785906,791839
1765785912,794363
1765785918,796887
1765785924,799411
1765785930,801935
1765785936,799584
1765785942,797233
1765785948,794881
1765785954,792530
1765785960,790179
1765785966,795561
1765785972,800944
1765785978,806326
1765785984,811709
1765785990,817091
1765785996,818025
1765786002,818958
1765786008,819892
1765786014,820825
1765786020,821759
1765786026,819193
1765786032,816627
1765786038,814062
1765786044,811496
1765786050,808930
1765786056,807080
1765786062,805229
1765786068,803379
1765786074,801528
1765786080,799678
1765786086,797584
1765786092,795489
1765786098,793395
1765786104,791300
1765786110,789206
1765786116,790255
1765786122,791304
1765786128,792352
1765786134,793401
1765786140,794450
1765786146,796333
1765786152,798216
1765786158,800100
1765786164,801983
1765786170,803866
1765786176,809515
1765786182,815164
1765786188,820812
1765786194,826461
1765786200,832110
1765786206,832811
1765786212,833512
1765786218,834212
1765786224,834913
1765786230,835614
1765786236,830659
1765786242,825704
1765786248,820748
1765786254,815793
1765786260,810838
1765786266,808280
1765786272,805723
1765786278,803165
1765786284,800608
1765786290,798050
1765786296,798352
1765786302,798653
1765786308,798955
1765786314,799256
1765786320,799558
1765786326,803731
1765786332,807904
1765786338,812076
1765786344,816249
1765786350,820422
1765786356,823843
1765786362,827265
1765786368,830686
1765786374,834108
1765786380,837529
1765786386,834523
1765786392,831516
1765786398,828510
1765786404,825503
1765786410,822497
1765786416,824620
1765786422,826743
1765786428,828867
1765786434,830990
1765786440,833113
1765786446,837357
1765786452,841600
1765786458,845844
1765786464,850087
1765786470,854331
1765786476,851712
1765786482,849093
1765786488,846473
1765786494,843854
1765786500,841235
1765786506,840073
1765786512,838911
1765786518,837749
1765786524,836587
1765786530,835425
1765786536,836744
1765786542,838063
1765786548,839383
1765786554,840702
1765786560,842021
1765786566,840764
1765786572,839507
1765786578,838251
1765786584,836994
1765786590,835737
1765786596,836615
1765786602,837494
1765786608,838372
1765786614,839251
1765786620,840129
1765786626,840255
1765786632,840381
1765786638,840508
1765786644,840634
1765786650,840760
1765786656,845140
1765786662,849520
1765786668,853900
1765786674,858280
1765786680,862660
1765786686,859462
1765786692,856265
1765786698,853067
1765786704,849870
1765786710,846672
1765786716,847274
1765786722,847875
1765786728,848477
1765786734,849078
1765786740,849680
1765786746,850667
1765786752,851654
1765786758,852641
1765786764,853628
1765786770,854615
1765786776,849266
1765786782,843917
1765786788,838569
1765786794,833220
1765786800,827871
1765786806,830309
1765786812,832746
1765786818,835184
1765786824,837621
1765786830,840059
1765786836,835670
1765786842,831281
1765786848,826893
1765786854,822504
1765786860,818115
1765786866,820014
1765786872,821913
1765786878,823813
1765786884,825712
1765786890,827611
1765786896,829325
1765786902,831040
1765786908,832754
1765786914,834469
1765786920,836183
1765786926,836397
1765786932,836612
1765786938,836826
1765786944,837041
1765786950,837255
1765786956,841637
1765786962,846018
1765786968,850400
1765786974,854781
1765786980,859163
1765786986,855042
1765786992,850921
1765786998,846801
1765787004,842680
1765787010,838559
1765787016,842364
1765787022,846169
1765787028,849973
1765787034,853778
1765787040,857583
1765787046,858895
1765787052,860207
1765787058,861519
1765787064,862831
1765787070,864143
1765787076,860685
1765787082,857228
1765787088,853770
1765787094,850313
1765787100,846855
1765787106,846052
1765787112,845249
1765787118,844445
1765787124,843642
1765787130,842839
1765787136,843781
1765787142,844724
1765787148,845666
1765787154,846609
1765787160,847551
1765787166,846636
1765787172,845721
1765787178,844805
1765787184,843890
1765787190,842975
1765787196,850971
1765787202,858967
1765787208,866963
1765787214,874959
1765787220,882955
1765787226,879838
1765787232,876721
1765787238,873605
1765787244,870488
1765787250,867371
1765787256,868859
1765787262,870347
1765787268,871835
1765787274,873323
1765787280,874811
1765787286,881874
1765787292,888937
1765787298,896001
1765787304,903064
1765787310,910127
1765787316,904083
1765787322,898039
1765787328,891995
1765787334,885951
1765787340,879907
1765787346,886578
1765787352,893249
1765787358,899920
1765787364,906591
1765787370,913262
1765787376,899492
1765787382,885723
1765787388,871953
1765787394,858184
1765787400,844414
1765787406,850692
1765787412,856969
1765787418,863247
1765787424,869524
1765787430,875802
1765787436,871457
1765787442,867112
1765787448,862768
1765787454,858423
1765787460,854078
1765787466,863703
1765787472,873328
1765787478,882952
1765787484,892577
1765787490,902202
1765787496,893514
1765787502,884826
1765787508,876138
1765787514,867450
1765787520,858762
1765787526,859500
1765787532,860237
1765787538,860975
1765787544,861712
1765787550,862450
1765787556,861838
1765787562,861226
1765787568,860614
1765787574,860002
1765787580,859390
1765787586,859590
1765787592,859790
1765787598,859990
1765787604,860190
1765787610,860390
1765787616,860286
1765787622,860183
1765787628,860079
1765787634,859976
1765787640,859872
1765787646,868592
1765787652,877312
1765787658,886032
1765787664,894752
1765787670,903472
1765787676,905213
1765787682,906954
1765787688,908694
1765787694,910435
1765787700,912176
1765787706,910494
1765787712,908811
1765787718,907129
1765787724,905446
1765787730,903764
1765787736,906312
1765787742,908860
1765787748,911408
1765787754,913956
1765787760,916504
1765787766,908033
1765787772,899561
1765787778,891090
1765787784,882618
1765787790,874147
1765787796,888367
1765787802,902587
1765787808,916807
1765787814,931027
1765787820,945247
1765787826,937298
1765787832,929349
1765787838,921401
1765787844,913452
1765787850,905503
1765787856,910246
1765787862,914990
1765787868,919733
1765787874,924477
1765787880,929220
1765787886,929765
1765787892,930310
1765787898,930854
1765787904,931399
1765787910,931944
1765787916,921880
1765787922,911816
1765787928,901752
1765787934,891688
1765787940,881624
1765787946,884227
1765787952,886829
1765787958,889432
1765787964,892034
1765787970,894637
1765787976,886976
1765787982,879315
1765787988,871655
1765787994,863994
1765788000,856333
1765788006,855815
1765788012,855296
1765788018,854778
1765788024,854259
1765788030,853741
1765788036,855900
1765788042,858059
1765788048,860219
1765788054,862378
1765788060,864537
1765788066,866027
1765788072,867518
1765788078,869008
1765788084,870499
1765788090,871989
1765788096,871771
1765788102,871554
1765788108,871336
1765788114,871119
1765788120,870901
1765788126,870156
1765788132,869411
1765788138,868667
1765788144,867922
1765788150,867177
1765788156,876138
1765788162,885100
1765788168,894061
1765788174,903023
1765788180,911984
1765788186,912219
1765788192,912454
1765788198,912690
1765788204,912925
1765788210,913160
1765788216,913520
1765788222,913880
1765788228,914240
1765788234,914600
1765788240,914960
1765788246,908079
1765788252,901198
1765788258,894318
1765788264,887437
1765788270,880556
1765788276,888528
1765788282,896501
1765788288,904473
1765788294,912446
1765788300,920418
1765788306,918522
1765788312,916626
1765788318,914730
1765788324,912834
1765788330,910938
1765788336,913750
1765788342,916562
1765788348,919374
1765788354,922186
1765788360,924998
1765788366,920899
1765788372,916800
1765788378,912702
1765788384,908603
1765788390,904504
1765788396,910882
1765788402,917259
1765788408,923637
1765788414,930014
1765788420,936392
1765788426,931863
1765788432,927334
1765788438,922806
1765788444,918277
1765788450,913748
1765788456,913469
1765788462,913190
1765788468,912910
1765788474,912631
1765788480,912352
1765788486,912365
1765788492,912378
1765788498,912390
1765788504,912403
1765788510,912416
1765788516,909112
1765788522,905808
1765788528,902504
1765788534,899200
1765788540,895896
1765788546,896129
1765788552,896361
1765788558,896594
1765788564,896826
1765788570,897059
1765788576,903759
1765788582,910459
1765788588,917159
1765788594,923859
1765788600,930559
1765788606,925896
1765788612,921233
1765788618,916569
1765788624,911906
1765788630,907243
1765788636,909312
1765788642,911381
1765788648,913449
1765788654,915518
1765788660,917587
1765788666,916136
1765788672,914685
1765788678,913233
1765788684,911782
1765788690,910331
1765788696,913109
1765788702,915888
1765788708,918666
1765788714,921445
1765788720,924223
1765788726,925664
1765788732,927105
1765788738,928545
1765788744,929986
1765788750,931427
1765788756,932927
1765788762,934427
1765788768,935927
1765788774,937427
1765788780,938927
1765788786,935394
1765788792,931861
1765788798,928329
1765788804,924796
1765788810,921263
1765788816,914647
1765788822,908031
1765788828,901415
1765788834,894799
1765788840,888183
1765788846,887597
1765788852,887012
1765788858,886426
1765788864,885841
1765788870,885255
1765788876,886085
1765788882,886916
1765788888,887746
1765788894,888577
1765788900,889407
1765788906,889536
1765788912,889665
1765788918,889793
1765788924,889922
1765788930,890051
1765788936,894836
1765788942,899621
1765788948,904405
1765788954,909190
1765788960,913975
1765788966,912616
1765788972,911257
1765788978,909897
1765788984,908538
1765788990,907179
1765788996,904199
1765789002,901219
1765789008,898239
1765789014,895259
1765789020,892279
1765789026,892517
