timestamp,total_memory,java_heap,native_heap,code,stack,graphics,cpu_usage
1777311897,471917,56720,111128,83036,3668,204232,0.0
1777311903,661672,59980,203388,84012,3872,296912,166.54574768238612
1777311910,553444,37048,173388,84004,3880,241560,107.9062375844259
1777311916,551832,30596,185496,84012,3880,234276,124.86475656181126
1777311923,606436,32216,189432,84012,3880,283312,103.35005015045135
1777311929,557044,29792,183888,84020,3880,241840,96.15307952959937
1777311935,555488,29092,183052,84020,3856,241840,94.88817891373802
1777311942,565008,29484,184164,84012,3856,250436,100.25984409354388
1777311948,565560,28720,183428,84012,3856,252484,94.1640378548896
1777311955,562420,28464,182812,84012,3636,250436,91.77177177177177
1777311961,563456,29388,183852,84012,2900,250436,96.52156628900815
1777311968,604800,28928,183208,84020,2424,293444,96.61677260611032
1777311974,604880,28672,183532,84020,2424,293444,96.4887919063678
1777311980,562416,28908,183828,84020,2424,250436,93.31210191082803
1777311987,561236,28280,183276,84020,2424,250436,90.57199211045365
1777311993,561676,28472,183512,84020,2424,250436,97.44
1777312000,565608,29360,184492,84020,2424,252484,96.52121455861653
1777312006,563580,28332,183492,84020,2424,252484,90.15668943350744
1777312012,522924,28588,169556,84020,2424,225492,101.29972430090586
1777312019,559696,28536,185668,84020,2424,246056,120.16194331983804
1777312025,560740,28424,184256,84020,2424,248620,102.57228315054836
1777312032,605416,28236,182780,84020,2424,294956,96.09657947686117
1777312038,605616,28320,182384,84020,2424,295468,94.71356783919597
1777312044,562756,28308,182536,84020,2424,252460,99.51768488745981
1777312051,560428,28424,182116,84032,2424,250412,95.01418727199027
1777312057,562828,28280,182756,84032,2424,252460,92.81678773204197
1777312064,605998,28728,182468,84032,2424,295468,100.51689860834989
1777312070,560532,28416,182368,84032,2424,250412,93.14524140671567
1777312076,560385,28360,182268,84032,2424,250412,88.71318442379918
1777312083,562653,28276,182304,84032,2428,252716,91.7401764234162
1777312089,560857,28412,182416,84032,2428,250668,97.6882039122703
1777312096,561413,28472,182760,84032,2428,250668,97.78142974527528
1777312102,560689,28168,182344,84032,2428,250668,93.920669722942
1777312108,605769,28156,182352,84016,2428,295724,94.91249491249492
1777312115,562813,28216,182344,84016,2428,252716,96.39318271898534
1777312121,606129,28272,182588,84016,2428,295724,95.08130897410159
1777312128,562797,28132,182408,84016,2428,252716,92.84990885152928
1777312134,563393,28200,183084,84016,2428,252716,100.26321117635149
1777312140,563529,28316,183096,84016,2428,252716,95.52722121028133
1777312147,603817,28276,182460,84016,2428,293676,96.16
1777312153,561289,28500,182708,84016,2428,250668,92.72835347731325
1777312160,561157,28368,182708,84016,2428,250668,92.97124600638978
1777312166,604609,28648,182844,84032,2428,293676,98.4
1777312172,562965,28260,182548,84032,2428,252716,78.38432313537292
1777312179,561397,28212,182924,84032,2428,250668,88.53375948861367
1777312185,604617,28396,182944,84032,2428,293676,99.47601773478436
1777312192,562965,28208,182440,84032,2428,252716,94.25981873111783
1777312198,561016,28228,182440,84036,2428,250668,91.50586831111995
1777312204,604128,28260,182508,84036,2428,293676,95.28733346589779
1777312211,563032,28156,182468,84040,2428,252716,95.82577132486388
1777312217,605516,28400,183236,84036,2428,294188,101.94661850290989
1777312224,605440,28252,182920,84036,2428,294572,98.01217038539554
1777312230,564380,28164,182904,84036,2428,253612,91.29224652087476
1777312236,564432,28220,182904,84036,2428,253612,99.63488843813387
1777312243,605560,28300,182984,84036,2428,294572,93.94789579158316
1777312249,607632,28244,182932,84036,2428,296748,97.92296834039121
1777312256,564972,28248,183272,84036,2428,253740,100.5559968228753
1777312262,562939,28216,183292,84036,2428,251692,91.81111775254035
1777312268,605819,28380,182996,84036,2428,294700,95.83249446345883
1777312275,562707,28284,183024,84036,2428,251692,92.47269116186693
1777312281,564807,28320,183040,84036,2428,253740,87.05741148229646
1777312288,565023,28404,183164,84036,2428,253740,102.02202202202201
1777312294,563039,28292,183084,84036,2428,251948,92.28308676529389
1777312300,563955,28352,183584,84036,2428,252460,90.84423305588585
1777312307,564031,28608,183404,84036,2428,252460,96.636815920398
1777312313,565611,28312,183228,84036,2428,254508,97.46759720837488
1777312320,563547,28276,183248,84036,2428,252460,91.8241495922021
1777312326,563795,28332,183436,84036,2428,252460,98.14185814185814
1777312333,606543,28236,183272,84036,2428,295468,94.42198868229588
1777312339,564671,28548,183932,84036,2428,252460,98.02242609582059
1777312345,563915,28264,183448,84036,2444,252460,90.00398247710075
1777312352,565955,28224,183468,84036,2444,254508,91.99762892708951
1777312358,609047,28296,183468,84020,2452,297516,95.21920253917874
1777312365,564499,28464,183796,84020,2452,252460,92.09540705696826
1777312371,566363,28420,183636,84020,2452,254508,88.23762376237624
1777312378,607375,28300,183812,84020,2452,295468,96.7173738991193
1777312384,585827,28408,177792,84020,2452,279828,95.38645895745955
1777312390,628031,28316,201012,84020,2452,298904,118.71701177425903
1777312397,621203,28284,191112,84020,2452,302008,95.05749445228969
1777312403,575783,28232,187132,84020,2452,260616,93.01204819277108
1777312409,573379,28336,184620,84020,2452,260616,94.08964696548988
1777312416,573035,28332,184016,84020,2452,260872,95.00805152979066
1777312422,572643,28264,183648,84020,2452,260872,90.8353609083536
1777312429,618359,28432,183884,84020,2452,306184,98.38449111470113
1777312435,573871,28584,184300,84020,2452,261128,96.1661341853035
1777312441,616215,28244,183980,84020,2452,304136,80.98647573587908
1777312448,618643,28544,184052,84020,2452,306184,87.92965627498002
1777312454,573571,28220,184108,84020,2452,261384,96.76511954992968
1777312461,575699,28288,184116,84020,2452,263432,97.90322580645162
1777312467,575715,28288,184128,84020,2456,263432,98.43222861678905
1777312474,573851,28360,184236,84020,2456,261384,93.84767556874381
1777312480,573339,28316,183768,84020,2456,261384,101.74523570712137
1777312487,575367,28284,183784,84020,2456,263432,96.56823623304071
1777312493,575331,28232,183796,84020,2456,263432,88.81698685540951
1777312499,576899,28656,184652,84020,2456,263716,97.17244125846275
1777312506,617375,28644,184180,84020,2456,304676,93.22273922718996
1777312512,573675,28408,183724,84020,2456,261668,90.11826017237924
1777312518,575651,28328,183732,84020,2456,263716,95.98702877989462
1777312525,573595,28288,183760,84020,2456,261668,90.84718606048467
1777312531,573631,28328,183760,84020,2456,261668,95.00501504513541
1777312538,616983,28316,184116,84020,2456,304676,97.16139497161394
1777312544,574019,28440,184020,84024,2456,261668,91.03957350830429
1777312550,576247,28536,184100,84020,2456,263716,95.85774904021014
1777312557,574043,28480,184000,84020,2456,261668,94.2218643044091
1777312563,618871,28256,184000,84020,2456,306724,91.96675900277008
1777312569,573919,28352,184000,84020,2456,261668,98.83299798792756
1777312576,573943,28348,184008,84032,2456,261668,93.55297945901972
1777312582,574391,28240,184732,84032,2456,261668,91.56626506024097
1777312589,576675,28444,184756,84032,2456,263716,94.70707070707071
1777312595,575923,28304,184136,84032,2456,263716,90.35635192268975
1777312601,573971,28376,184156,84032,2456,261668,92.51700680272108
1777312608,573935,28336,184152,84032,2456,261668,95.40551338393928
1777312614,617007,28356,184188,84024,2456,304676,92.55254029789839
1777312621,617459,28436,184392,84020,2456,304676,96.79773003648155
1777312627,574303,28428,184236,84024,2456,261668,92.63157894736842
1777312633,573967,28252,184064,84020,2456,261668,95.79967689822294
1777312640,574275,28464,184148,84020,2456,261668,101.60275918036112
1777312646,617707,28540,184496,84020,2456,304676,92.20934878146224
1777312652,576199,28332,184160,84020,2456,263716,91.48892951452366
1777312659,576599,28344,184716,84020,2456,263716,93.26713008937439
1777312665,576555,28316,184696,84020,2456,263716,87.88598574821853
1777312672,616995,28428,184064,84020,2456,304676,97.62766385203055
1777312678,616947,28372,184072,84020,2456,304676,84.21052631578947
1777312685,573867,28280,184092,84020,2456,261668,91.91557148546396
1777312691,576043,28400,184096,84020,2456,263716,92.75130156187424
1777312697,573851,28292,184064,84020,2456,261668,93.51685617394774
1777312704,574607,28428,184508,84020,2456,261668,90.15196368659957
1777312710,574195,28380,184148,84020,2456,261668,104.99698976520169
1777312717,574279,28400,184208,84020,2456,261668,89.99604586793198
1777312723,617383,28508,184192,84020,2456,304676,94.33507432703897
1777312729,574235,28396,184168,84020,2456,261668,95.24964625025267
1777312736,617099,28296,184120,84020,2456,304676,92.77229716126435
1777312742,574247,28400,184172,84020,2456,261668,94.76228847703464
1777312748,617567,28364,184520,84020,2456,304676,90.66241021548284
1777312755,574431,28308,184448,84020,2456,261668,87.60064412238326
1777312761,574495,28364,184456,84020,2456,261668,99.89814626196781
1777312768,574663,28480,184504,84020,2456,261668,93.07168602322787
1777312774,574263,28424,184156,84020,2456,261668,90.77107471034759
1777312780,574411,28492,184236,84020,2456,261668,93.41792228390166
1777312787,574527,28320,184528,84020,2456,261668,93.60849529152475
1777312793,574611,28408,184524,84020,2456,261668,92.6096535149209
1777312800,574615,28400,184532,84020,2456,261668,95.99362168626669
1777312806,617515,28424,184400,84020,2456,304676,101.22772277227723
1777312812,617323,28388,184244,84020,2456,304676,86.79320679320679
1777312819,619651,28480,184428,84020,2456,306724,88.07045636509207
1777312825,619311,28316,184252,84020,2456,306724,88.12199036918138
1777312832,574763,28472,184592,84024,2456,261668,96.57396211205159
1777312838,617327,28352,184272,84024,2456,304676,90.87285771223596
1777312845,574303,28352,184248,84024,2456,261668,89.08614081097438
1777312851,576411,28400,184252,84020,2456,263716,98.85473176612417
1777312857,576707,28492,184440,84032,2456,263716,92.04657588316559
1777312864,576359,28364,184224,84032,2456,263716,99.48103792415169
1777312870,574383,28400,184256,84032,2456,261668,90.89456869009584
1777312877,576755,28380,184600,84032,2456,263716,93.78757515030061
1777312883,617447,28448,184268,84032,2456,304676,98.83376161296698
1777312889,574403,28392,184284,84036,2456,261668,93.90811576603927
1777312896,576415,28396,184240,84036,2456,263716,89.2411333465425
1777312902,619467,28460,184220,84036,2456,306724,98.04159095497678
1777312908,617315,28336,184244,84032,2456,304676,93.60500302602381
