timestamp,total_memory,java_heap,native_heap,code,stack,graphics,cpu_usage
1777304937,478698,77912,110768,82804,3940,189564,0.0
1777304944,522329,45272,178524,84152,4072,196376,172.04139228598308
1777304950,567545,55012,207184,84208,4144,202940,161.70542635658916
1777304957,561829,55804,206340,84220,4164,197240,161.63041348226534
1777304964,558117,56156,205172,84220,4196,194204,135.2657004830918
1777304970,579701,58032,218892,84208,4200,200068,179.0446841294299
1777304977,593325,57352,235380,84208,4208,198380,178.5356811862836
1777304984,629677,58324,273912,84216,4208,195048,148.95397489539747
1777304991,715495,63048,349244,84208,4156,200756,207.39605288369418
1777304997,592059,55576,233036,84220,3996,201104,167.602924201616
1777305004,718081,58688,361948,84308,4012,194936,136.51404386302423
1777305011,624497,62020,248900,84320,3992,211004,191.2369135323769
1777305017,613609,59456,236716,84372,4000,214556,140.89099526066352
1777305024,627585,64932,234860,84372,4004,224820,168.8905688905689
1777305031,622737,69084,245004,84384,4004,205576,195.27904849039342
1777305038,593989,61156,227308,84384,4008,202380,127.1802599359578
1777305045,602389,61476,232212,84376,4008,205504,157.11795467751307
1777305052,602157,60508,237772,84376,4008,200576,169.98109640831757
1777305059,629669,62700,262676,84388,4008,200932,163.92496392496392
1777305065,684925,63532,312224,84388,4008,205744,188.53405155829165
1777305072,695637,59780,329032,84388,4008,203340,173.90654205607476
1777305079,628393,60308,238164,84376,4008,226364,161.84615384615384
1777305086,618993,62668,243972,84376,4008,208756,178.98410236525785
1777305092,599949,58504,230840,84388,4008,206932,139.030465606438
1777305099,624737,58536,233676,84376,4036,228760,143.60153256704982
1777305106,620499,73920,233564,84388,4012,209176,195.37632539544586
1777305113,603163,66536,226584,84356,4012,206180,130.55141579731745
1777305120,612579,64500,239244,84356,4012,204940,152.29322586835542
1777305127,596859,62468,227428,84392,4016,202940,152.47964470762398
1777305134,630627,67780,252672,84392,4016,206080,159.33232169954476
1777305140,716919,68876,334624,84392,4016,209264,183.1578947368421
1777305147,713431,65784,336664,84376,4016,206776,176.18418569541424
1777305154,652067,68320,254264,84376,4016,225260,159.0195327460743
1777305161,629767,68588,246608,84376,4016,210300,172.12449255751014
1777305167,621131,65424,235456,84388,4016,215920,134.60803059273422
1777305174,649467,71016,247540,84376,4016,226788,165.8230186587844
1777305181,619439,75616,232412,84384,4016,207216,180.61690089432378
1777305188,610351,68108,228780,84376,4016,208872,128.70848708487085
1777305195,634535,69420,248972,84384,4020,211884,161.02719033232628
1777305202,631015,67368,252296,84392,4020,207048,173.83998472407868
1777305209,678027,71244,295052,84376,4020,207104,153.698224852071
1777305216,742695,75040,350684,84376,4024,212312,204.21581899052404
1777305222,638163,68244,249452,84376,4024,215760,150.14089798985535
1777305229,670415,73840,259592,84376,4024,232264,152.4904214559387
1777305236,642903,70836,254092,84376,4024,213244,178.80769949542142
1777305243,631079,67648,239424,84384,4048,219220,139.96289424860854
1777305250,646007,80428,241196,84392,4048,219512,162.35843969081432
1777305257,628551,72296,241852,84392,4048,209512,179.10219675262655
1777305263,617851,69408,226300,84388,4048,217212,137.44093744093743
1777305270,629951,70252,237076,84392,4048,217656,162.6481098363739
1777305277,643143,71152,259424,84388,4052,207544,178.38436001475472
1777305284,726711,70928,343632,84388,4052,207112,154.91771909682356
1777305291,771291,72236,384016,84376,4052,209972,170.27746104142912
1777305298,649097,71972,247156,84376,4052,224848,148.55379868877748
1777305304,662261,71964,260104,84376,4052,225044,142.30913877397518
1777305311,645529,81948,250140,84376,4052,208228,196.8253968253968
1777305318,621429,74508,232280,84388,4052,209388,120.6794682422452
1777305325,640609,73180,257120,84388,4052,205044,146.28306622900175
1777305332,610281,71468,232280,84376,4052,201540,160.88154269972452
1777305339,652921,73176,273816,84388,4052,200868,154.31164901664144
1777305346,717593,77272,329864,84388,4052,205384,200.72119946858987
1777305352,635965,72280,246224,84380,4052,212348,160.6395127521888
1777305359,674745,74000,286772,84380,4052,208832,141.42802596410843
1777305366,646549,76912,252932,84384,4052,211544,178.18250806298613
1777305373,638705,73736,240600,84388,4052,219176,130.0981663270976
1777305380,667433,83268,249820,84388,4052,229112,156.38336347197105
1777305387,633377,81072,244716,84376,4064,202296,181.1605124340618
1777305394,609185,76724,224836,84376,4064,202324,128.4998071731585
1777305400,631849,77216,243844,84376,4064,205460,182.57993384785004
1777305407,655493,75356,272076,84376,4064,202688,170.01697152555158
1777305414,740525,79464,348032,84376,4068,207320,164.0293177974065
1777305421,654305,80956,256780,84380,4072,210836,190.8466819221968
1777305428,624688,73708,237304,84376,4072,207884,131.12254621688584
1777305434,634932,72964,230876,84376,4072,225284,137.3134328358209
1777305441,631088,81692,230776,84376,4072,212776,191.9427036705461
1777305448,622096,81024,227828,84384,4072,207356,130.83348802673103
1777305455,642972,79828,245692,84384,4072,211880,144.0274337969137
1777305462,623284,76640,231260,84388,4048,209812,172.78837420526793
1777305469,665768,80468,272348,84392,4048,207356,155.3223388305847
1777305476,713008,82084,315216,84388,4048,210108,205.26800515748755
1777305483,655684,80820,241856,84396,4048,227384,131.8380536019768
1777305490,665700,81056,252448,84376,4048,226208,161.1997692751394
1777305497,641996,85276,237736,84376,4072,212956,186.09429462483948
1777305503,626352,79940,230164,84376,4072,210204,132.11963589076723
1777305510,625736,86300,225228,84388,4072,208128,146.0281690140845
1777305517,641346,83348,248600,84292,4072,203392,167.59734093067428
1777305524,626670,80760,230856,84292,4072,209376,132.8782707622298
1777305531,729594,87492,323932,84292,4072,212452,172.1162747639326
1777305538,726258,83896,328732,84292,4072,207876,181.8523389066316
1777305545,738250,80168,342720,84292,4072,209608,140.68599583096457
1777305551,672958,84692,271912,84292,4072,210596,197.96763266842302
1777305558,627438,79824,233908,84292,4072,207904,128.79443295091218
1777305565,639798,84316,226616,84292,4072,222716,143.71785451873623
1777305572,641010,90892,236204,84292,4072,207728,186.44986449864498
1777305579,631402,86136,229760,84292,4072,209284,130.04500450045003
1777305587,666204,88512,258776,84392,4072,212592,176.76842889054356
1777305593,685936,85532,286148,84392,4072,207924,179.99256229081445
