timestamp,total_memory
1756713618,940527
1756713624,940940
1756713630,941353
1756713636,942641
1756713642,943929
1756713648,945218
1756713654,946506
1756713660,947794
1756713666,936479
1756713672,925163
1756713678,913848
1756713684,902532
1756713690,891217
1756713696,886624
1756713702,882031
1756713708,877439
1756713714,872846
1756713720,868253
1756713726,868776
1756713732,869299
1756713738,869823
1756713744,870346
1756713750,870869
1756713756,870334
1756713762,869799
1756713768,869263
1756713774,868728
1756713780,868193
1756713786,870983
1756713792,873773
1756713798,876563
1756713804,879353
1756713810,882143
1756713816,884023
1756713822,885902
1756713828,887782
1756713834,889661
1756713840,891541
1756713846,889552
1756713852,887563
1756713858,885575
1756713864,883586
1756713870,881597
1756713876,882362
1756713882,883127
1756713888,883893
1756713894,884658
1756713900,885423
1756713906,883509
1756713912,881596
1756713918,879682
1756713924,877769
1756713930,875855
1756713936,879311
1756713942,882767
1756713948,886223
1756713954,889679
1756713960,893135
1756713966,899277
1756713972,905418
1756713978,911560
1756713984,917701
1756713990,923843
1756713996,919538
1756714002,915233
1756714008,910929
1756714014,906624
1756714020,902319
1756714026,899085
1756714032,895850
1756714038,892616
1756714044,889381
1756714050,886147
1756714056,887564
1756714062,888981
1756714068,890397
1756714074,891814
1756714080,893231
1756714086,894386
1756714092,895542
1756714098,896697
1756714104,897853
1756714110,899008
1756714116,897695
1756714122,896382
1756714128,895070
1756714134,893757
1756714140,892444
1756714146,898033
1756714152,903622
1756714158,909210
1756714164,914799
1756714170,920388
1756714176,914930
1756714182,909473
1756714188,904015
1756714194,898558
1756714200,893100
1756714206,892370
1756714212,891639
1756714218,890909
1756714224,890178
1756714230,889448
1756714236,890368
1756714242,891288
1756714248,892208
1756714254,893128
1756714260,894048
1756714266,895139
1756714272,896230
1756714278,897321
1756714284,898412
1756714290,899503
1756714296,897704
1756714302,895905
1756714308,894107
1756714314,892308
1756714320,890509
1756714326,894819
1756714332,899130
1756714338,903440
1756714344,907751
1756714350,912061
1756714356,912992
1756714362,913923
1756714368,914853
1756714374,915784
1756714380,916715
1756714386,914426
1756714392,912138
1756714398,909849
1756714404,907561
1756714410,905272
1756714416,911443
1756714422,917615
1756714428,923786
1756714434,929958
1756714440,936129
1756714446,930146
1756714452,924163
1756714458,918179
1756714464,912196
1756714470,906213
1756714476,905924
1756714482,905635
1756714488,905347
1756714494,905058
1756714500,904769
1756714506,906652
1756714512,908535
1756714518,910418
1756714524,912301
1756714530,914184
1756714536,913534
1756714542,912883
1756714548,912233
1756714554,911582
1756714560,910932
1756714566,911509
1756714572,912086
1756714578,912662
1756714584,913239
1756714590,913816
1756714596,916086
1756714602,918355
1756714608,920625
1756714614,922894
1756714620,925164
1756714626,923878
1756714632,922591
1756714638,921305
1756714644,920018
1756714650,918732
1756714656,920528
1756714662,922324
1756714668,924119
1756714674,925915
1756714680,927711
1756714686,926028
1756714692,924345
1756714698,922663
1756714704,920980
1756714710,919297
1756714716,920666
1756714722,922035
1756714728,923405
1756714734,924774
1756714740,926143
1756714746,926862
1756714752,927580
1756714758,928299
1756714764,929017
1756714770,929736
1756714776,929890
1756714782,930043
1756714788,930197
1756714794,930350
1756714800,930504
1756714806,929016
1756714812,927528
1756714818,926040
1756714824,924552
1756714830,923064
1756714836,925867
1756714842,928669
1756714848,931472
1756714854,934274
1756714860,937077
1756714866,936555
1756714872,936034
1756714878,935512
1756714884,934991
1756714890,934469
1756714896,933716
1756714902,932963
1756714908,932211
1756714914,931458
1756714920,930705
1756714926,931082
1756714932,931459
1756714938,931837
1756714944,932214
1756714950,932591
1756714956,933137
1756714962,933684
1756714968,934230
1756714974,934777
1756714980,935323
1756714986,936629
1756714992,937934
1756714998,939240
1756715004,940545
1756715010,941851
1756715016,940396
1756715022,938941
1756715028,937486
1756715034,936031
1756715040,934576
1756715046,936749
1756715052,938922
1756715058,941094
1756715064,943267
1756715070,945440
1756715076,945253
1756715082,945066
1756715088,944880
1756715094,944693
1756715100,944506
1756715106,944595
1756715112,944684
1756715118,944772
1756715124,944861
1756715130,944950
1756715136,944670
1756715142,944390
1756715148,944111
1756715154,943831
1756715160,943551
1756715166,943765
1756715172,943979
1756715178,944194
1756715184,944408
1756715190,944622
1756715196,947564
1756715202,950507
1756715208,953449
1756715214,956392
1756715220,959334
1756715226,958216
1756715232,957097
1756715238,955979
1756715244,954860
1756715250,953742
1756715256,954907
1756715262,956072
1756715268,957236
1756715274,958401
1756715280,959566
1756715286,960721
1756715292,961876
1756715298,963032
1756715304,964187
1756715310,965342
1756715316,965475
1756715322,965607
1756715328,965740
1756715334,965872
1756715340,966005
1756715346,964972
1756715352,963939
1756715358,962907
1756715364,961874
1756715370,960841
1756715376,965555
1756715382,970270
1756715388,974984
1756715394,979699
1756715400,984413
1756715406,984275
1756715412,984136
1756715418,983998
1756715424,983859
1756715430,983721
1756715436,979285
1756715442,974849
1756715448,970413
1756715454,965977
1756715460,961541
1756715466,955810
1756715472,950079
1756715478,944348
1756715484,938617
1756715490,932886
1756715496,932763
1756715502,932639
1756715508,932516
1756715514,932392
1756715520,932269
1756715526,931210
1756715532,930151
1756715538,929093
1756715544,928034
1756715550,926975
1756715556,928570
1756715562,930165
1756715568,931761
1756715574,933356
1756715580,934951
1756715586,938585
1756715592,942220
1756715598,945854
1756715604,949489
1756715610,953123
1756715616,949055
1756715622,944987
1756715628,940918
1756715634,936850
1756715640,932782
1756715646,930890
1756715652,928998
1756715658,927106
1756715664,925214
1756715670,923322
1756715676,923093
1756715682,922864
1756715688,922636
1756715694,922407
1756715700,922178
1756715706,921067
1756715712,919956
1756715718,918844
1756715724,917733
1756715730,916622
1756715736,922252
1756715742,927882
1756715748,933512
1756715754,939142
1756715760,944772
1756715766,941520
1756715772,938268
1756715778,935017
1756715784,931765
1756715790,928513
1756715796,928241
1756715802,927970
1756715808,927698
1756715814,927427
1756715820,927155
1756715826,925246
1756715832,923337
1756715838,921429
1756715844,919520
1756715850,917611
1756715856,917687
1756715862,917763
1756715868,917839
1756715874,917915
1756715880,917991
1756715886,920205
1756715892,922420
1756715898,924634
1756715904,926849
1756715910,929063
1756715916,929204
1756715922,929345
1756715928,929485
1756715934,929626
1756715940,929767
1756715946,928571
1756715952,927375
1756715958,926179
1756715964,924983
1756715970,923787
1756715976,926530
1756715982,929274
1756715988,932017
1756715994,934761
1756716000,937504
1756716006,934860
1756716012,932216
1756716018,929572
1756716024,926928
1756716030,924284
1756716036,925925
1756716042,927565
1756716048,929206
1756716054,930846
1756716060,932487
1756716066,932742
1756716072,932998
1756716078,933253
1756716084,933509
1756716090,933764
1756716096,937228
1756716102,940692
1756716108,944156
1756716114,947620
1756716120,951084
1756716126,948265
1756716132,945446
1756716138,942626
1756716144,939807
1756716150,936988
1756716156,939518
1756716162,942049
1756716168,944579
1756716174,947110
1756716180,949640
1756716186,946033
1756716192,942426
1756716198,938818
1756716204,935211
1756716210,931604
1756716216,935666
1756716222,939727
1756716228,943789
1756716234,947850
1756716240,951912
1756716246,948701
1756716252,945490
1756716258,942278
1756716264,939067
1756716270,935856
1756716276,937068
1756716282,938280
1756716288,939492
1756716294,940704
1756716300,941916
1756716306,941549
1756716312,941182
1756716318,940814
1756716324,940447
1756716330,940080
1756716336,940475
1756716342,940870
1756716348,941265
1756716354,941660
1756716360,942055
1756716366,942349
1756716372,942644
1756716378,942938
1756716384,943233
1756716390,943527
1756716396,947106
1756716402,950685
1756716408,954265
1756716414,957844
1756716420,961423
1756716426,963357
1756716432,965290
1756716438,967224
1756716444,969157
1756716450,971091
1756716456,970727
1756716462,970363
1756716468,969999
1756716474,969635
1756716480,969271
1756716486,966561
1756716492,963850
1756716498,961140
1756716504,958429
1756716510,955719
1756716516,955384
1756716522,955050
1756716528,954715
1756716534,954381
1756716540,954046
1756716546,957835
1756716552,961624
1756716558,965412
1756716564,969201
1756716570,972990
1756716576,970332
1756716582,967674
1756716588,965016
1756716594,962358
1756716600,959700
1756716606,960319
1756716612,960938
1756716618,961557
1756716624,962176
1756716630,962795
1756716636,966928
1756716642,971061
1756716648,975193
1756716654,979326
1756716660,983459
1756716666,979246
1756716672,975033
1756716678,970820
1756716684,966607
1756716690,962394
1756716696,964885
1756716702,967376
1756716708,969866
1756716714,972357
1756716720,974848
1756716726,974638
1756716732,974429
1756716738,974219
1756716744,974010
1756716750,973800
1756716756,974420
1756716762,975040
1756716768,975660
1756716774,976280
1756716780,976900
1756716786,977398
1756716792,977895
1756716798,978393
1756716804,978890
1756716810,979388
1756716816,978693
1756716822,977998
1756716828,977302
1756716834,976607
1756716840,975912
1756716846,978800
1756716852,981688
1756716858,984576
1756716864,987464
1756716870,990352
1756716876,989237
1756716882,988122
1756716888,987006
1756716894,985891
1756716900,984776
1756716906,985342
1756716912,985909
1756716918,986475
1756716924,987042
1756716930,987608
1756716936,989266
1756716942,990924
1756716948,992583
1756716954,994241
1756716960,995899
1756716966,995265
1756716972,994630
1756716978,993996
1756716984,993361
1756716990,992727
1756716996,993449
1756717002,994171
1756717008,994892
1756717014,995614
1756717020,996336
1756717026,996303
1756717032,996270
1756717038,996237
1756717044,996204
1756717050,996171
1756717056,997473
1756717062,998776
1756717068,1000078
1756717074,1001381
1756717080,1002683
1756717086,1002401
1756717092,1002118
1756717098,1001836
1756717104,1001553
1756717110,1001271
1756717116,995837
1756717122,990403
1756717128,984969
1756717134,979535
1756717140,974101
1756717146,971784
1756717152,969467
1756717158,967151
1756717164,964834
1756717170,962517
1756717176,967311
1756717182,972105
1756717188,976900
1756717194,981694
1756717200,986488
1756717206,983976
1756717212,981464
1756717218,978952
1756717224,976440
1756717230,973928
1756717236,974643
1756717242,975358
1756717248,976074
1756717254,976789
1756717260,977504
1756717266,978674
1756717272,979845
1756717278,981015
1756717284,982186
1756717290,983356
1756717296,988096
1756717302,992836
1756717308,997577
1756717314,1002317
1756717320,1007057
1756717326,1001387
1756717332,995716
1756717338,990046
1756717344,984375
1756717350,978705
1756717356,978748
1756717362,978791
1756717368,978835
1756717374,978878
1756717380,978921
1756717386,985539
1756717392,992157
1756717398,998776
1756717404,1005394
1756717410,1012012
1756717416,1012210
1756717422,1012407
1756717428,1012605
1756717434,1012802
1756717440,1013000
1756717446,1008314
1756717452,1003629
1756717458,998943
1756717464,994258
1756717470,989572
1756717476,990060
1756717482,990549
1756717488,991037
1756717494,991526
1756717500,992014
1756717506,993691
1756717512,995368
1756717518,997046
1756717524,998723
1756717530,1000400
1756717536,999477
1756717542,998554
1756717548,997630
1756717554,996707
1756717560,995784
1756717566,995700
1756717572,995616
1756717578,995532
1756717584,995448
1756717590,995364
1756717596,994254
1756717602,993143
1756717608,992033
1756717614,990922
1756717620,989812
1756717626,991555
1756717632,993298
1756717638,995041
1756717644,996784
1756717650,998527
1756717656,998661
1756717662,998795
1756717668,998929
1756717674,999063
1756717680,999197
1756717686,1000142
1756717692,1001087
1756717698,1002031
1756717704,1002976
1756717710,1003921
1756717716,1004062
1756717722,1004202
1756717728,1004343
1756717734,1004483
1756717740,1004624
1756717746,1009719
1756717752,1014814
1756717758,1019910
1756717764,1025005
1756717770,1030100
1756717776,1025488
1756717782,1020876
1756717788,1016264
1756717794,1011652
1756717800,1007040
1756717806,1014907
1756717812,1022774
1756717818,1030642
1756717824,1038509
1756717830,1046376
1756717836,1045919
1756717842,1045463
1756717848,1045006
1756717854,1044550
1756717860,1044093
1756717866,1042338
1756717872,1040583
1756717878,1038827
1756717884,1037072
1756717890,1035317
1756717896,1036534
1756717902,1037751
1756717908,1038967
1756717914,1040184
1756717920,1041401
1756717926,1039980
1756717932,1038559
1756717938,1037139
1756717944,1035718
1756717950,1034297
1756717956,1028935
1756717962,1023572
1756717968,1018210
1756717974,1012847
1756717980,1007485
1756717986,1013910
1756717992,1020335
1756717998,1026759
1756718004,1033184
1756718010,1039609
1756718016,1040913
1756718022,1042217
1756718028,1043522
1756718034,1044826
1756718040,1046130
1756718046,1042716
1756718052,1039303
1756718058,1035889
1756718064,1032476
1756718070,1029062
1756718076,1030707
1756718082,1032352
1756718088,1033996
1756718094,1035641
1756718100,1037286
1756718106,1036516
1756718112,1035747
1756718118,1034977
1756718124,1034208
1756718130,1033438
1756718136,1033084
1756718142,1032731
1756718148,1032377
1756718154,1032024
1756718160,1031670
1756718166,1031834
1756718172,1031997
1756718178,1032161
1756718184,1032324
1756718190,1032488
1756718196,1030411
1756718202,1028334
1756718208,1026258
1756718214,1024181
1756718220,1022104
1756718226,1025274
1756718232,1028445
1756718238,1031615
1756718244,1034786
1756718250,1037956
1756718256,1037132
1756718262,1036308
1756718268,1035484
1756718274,1034660
1756718280,1033836
1756718286,1033585
1756718292,1033333
1756718298,1033082
1756718304,1032830
1756718310,1032579
1756718316,1031988
1756718322,1031397
1756718328,1030807
1756718334,1030216
1756718340,1029625
1756718346,1038589
1756718352,1047553
1756718358,1056518
1756718364,1065482
1756718370,1074446
1756718376,1064645
1756718382,1054843
1756718388,1045042
1756718394,1035240
1756718400,1025439
1756718406,1030501
1756718412,1035562
1756718418,1040624
1756718424,1045685
1756718430,1050747
1756718436,1046948
1756718442,1043149
1756718448,1039351
1756718454,1035552
1756718460,1031753
1756718466,1034949
1756718472,1038145
1756718478,1041341
1756718484,1044537
1756718490,1047733
1756718496,1050291
1756718502,1052850
1756718508,1055408
1756718514,1057967
1756718520,1060525
1756718526,1058993
1756718532,1057461
1756718538,1055929
1756718544,1054397
1756718550,1052865
1756718556,1047371
1756718562,1041878
1756718568,1036384
1756718574,1030891
1756718580,1025397
1756718586,1027425
1756718592,1029453
1756718598,1031481
1756718604,1033509
1756718610,1035537
1756718616,1036180
1756718622,1036823
1756718628,1037466
1756718634,1038109
1756718640,1038752
1756718646,1041551
1756718652,1044350
1756718658,1047150
1756718664,1049949
1756718670,1052748
1756718676,1055902
1756718682,1059057
1756718688,1062211
1756718694,1065366
1756718700,1068520
1756718706,1062180
1756718712,1055840
1756718718,1049500
1756718724,1043160
1756718730,1036820
1756718736,1039584
1756718742,1042348
1756718748,1045112
1756718754,1047876
1756718760,1050640
1756718766,1049069
1756718772,1047498
1756718778,1045926
1756718784,1044355
1756718790,1042784
1756718796,1034195
1756718802,1025606
1756718808,1017018
1756718814,1008429
1756718820,999840
1756718826,999739
1756718832,999637
1756718838,999536
1756718844,999434
1756718850,999333
1756718856,994668
1756718862,990003
1756718868,985338
1756718874,980673
1756718880,976008
1756718886,976210
1756718892,976413
1756718898,976615
1756718904,976818
1756718910,977020
1756718916,978960
1756718922,980900
1756718928,982840
1756718934,984780
1756718940,986720
1756718946,984924
1756718952,983128
1756718958,981331
1756718964,979535
1756718970,977739
1756718976,977987
1756718982,978235
1756718988,978483
1756718994,978731
1756719000,978979
1756719006,980511
1756719012,982043
1756719018,983575
1756719024,985107
1756719030,986639
1756719036,985982
1756719042,985325
1756719048,984669
1756719054,984012
1756719060,983355
1756719066,981759
1756719072,980163
1756719078,978568
1756719084,976972
1756719090,975376
1756719096,979206
1756719102,983035
1756719108,986865
1756719114,990694
1756719120,994524
1756719126,995831
1756719132,997138
1756719138,998444
1756719144,999751
1756719150,1001058
1756719156,997744
1756719162,994431
1756719168,991117
1756719174,987804
1756719180,984490
1756719186,985702
1756719192,986914
1756719198,988126
1756719204,989338
1756719210,990550
1756719216,992867
1756719222,995184
1756719228,997500
1756719234,999817
1756719240,1002134
1756719246,997991
1756719252,993849
1756719258,989706
1756719264,985564
1756719270,981421
1756719276,981986
1756719282,982551
1756719288,983115
1756719294,983680
1756719300,984245
1756719306,981832
1756719312,979419
1756719318,977007
1756719324,974594
1756719330,972181
1756719336,976507
1756719342,980834
1756719348,985160
1756719354,989487
1756719360,993813
1756719366,990887
1756719372,987962
1756719378,985036
1756719384,982111
1756719390,979185
1756719396,977916
1756719402,976647
1756719408,975379
1756719414,974110
1756719420,972841
1756719426,973200
1756719432,973559
1756719438,973919
1756719444,974278
1756719450,974637
1756719456,976547
1756719462,978457
1756719468,980368
1756719474,982278
1756719480,984188
1756719486,981944
1756719492,979701
1756719498,977457
1756719504,975214
1756719510,972970
1756719516,978820
1756719522,984669
1756719528,990519
1756719534,996368
1756719540,1002218
1756719546,1000646
1756719552,999074
1756719558,997502
1756719564,995930
1756719570,994358
1756719576,991307
1756719582,988256
1756719588,985204
1756719594,982153
1756719600,979102
1756719606,979264
1756719612,979427
1756719618,979589
1756719624,979752
1756719630,979914
1756719636,981048
1756719642,982181
1756719648,983315
1756719654,984448
1756719660,985582
1756719666,985120
1756719672,984659
1756719678,984197
1756719684,983736
1756719690,983274
1756719696,985310
1756719702,987347
1756719708,989383
1756719714,991420
1756719720,993456
1756719726,992792
1756719732,992128
1756719738,991465
1756719744,990801
1756719750,990137
1756719756,991389
1756719762,992641
1756719768,993893
1756719774,995145
1756719780,996397
1756719786,994690
1756719792,992983
1756719798,991275
1756719804,989568
1756719810,987861
1756719816,989562
1756719822,991263
1756719828,992963
1756719834,994664
1756719840,996365
1756719846,998377
1756719852,1000389
1756719858,1002401
1756719864,1004413
1756719870,1006425
1756719876,1005755
1756719882,1005086
1756719888,1004416
1756719894,1003747
1756719900,1003077
1756719906,1005788
1756719912,1008498
1756719918,1011209
1756719924,1013919
1756719930,1016630
1756719936,1013774
1756719942,1010917
1756719948,1008061
1756719954,1005204
1756719960,1002348
1756719966,1004669
1756719972,1006991
1756719978,1009312
1756719984,1011634
1756719990,1013955
1756719996,1011767
1756720002,1009579
1756720008,1007392
1756720014,1005204
1756720020,1003016
1756720026,1006470
1756720032,1009923
1756720038,1013377
1756720044,1016830
1756720050,1020284
1756720056,1020406
1756720062,1020527
1756720068,1020649
1756720074,1020770
1756720080,1020892
1756720086,1018986
1756720092,1017079
1756720098,1015173
1756720104,1013266
1756720110,1011360
1756720116,1013064
1756720122,1014768
1756720128,1016472
1756720134,1018176
1756720140,1019880
1756720146,1019129
1756720152,1018378
1756720158,1017626
1756720164,1016875
1756720170,1016124
1756720176,1016193
1756720182,1016261
1756720188,1016330
1756720194,1016398
1756720200,1016467
1756720206,1016463
1756720212,1016459
1756720218,1016455
1756720224,1016451
1756720230,1016447
1756720236,1016864
1756720242,1017281
1756720248,1017697
1756720254,1018114
1756720260,1018531
