timestamp,total_memory,java_heap,native_heap,code,stack,graphics,cpu_usage
1780078179,393252,53568,101336,87500,3600,131108,0.0
1780078185,360593,24320,98264,87500,3604,131108,62.94243070362473
1780078191,363792,24840,100384,88140,3612,130844,65.21181001283696
1780078197,362192,23840,99772,88140,3612,130844,65.28112010500985
1780078203,362026,23648,99776,88140,3612,130844,61.57815523543324
1780078209,323981,24424,93332,88164,3620,98624,18.08196028728348
1780078215,318780,23508,89056,88164,3620,98624,7.856831078131821
1780078226,319000,23408,89376,88164,3620,98624,9.995691512279189
1780078232,405510,26340,118456,88192,3696,152968,62.23381138635376
1780078238,392102,24224,107288,88192,3452,153096,62.33545647558386
1780078244,393843,23660,107548,88192,3452,155144,63.63242306025141
1780078250,390931,23700,107504,88192,2808,153096,60.31882809133994
1780078256,332542,24332,102300,88192,2808,99272,47.95829713292789
1780078262,327462,23512,98044,88192,2808,99268,10.481099656357388
1780078268,327286,23412,98200,88192,2620,99268,11.27738017783561
1780078274,326926,23376,97876,88192,2620,99268,10.371650821089023
1780078280,400926,24836,117280,88192,2620,152388,19.113814074717634
1780078286,394174,24188,110112,88192,2620,153456,72.22699914015477
1780078292,392107,23596,108636,88192,2620,153456,61.80405697022011
1780078298,392079,23568,108636,88192,2620,153456,62.640207075064716
1780078304,392067,23556,108636,88192,2620,153456,61.23243243243244
1780078315,329779,23428,98536,88192,2620,101396,10.39411000433088
1780078321,329699,23348,98536,88192,2620,101396,10.139634801288937
1780078327,329699,23348,98536,88192,2620,101396,10.519508514766112
1780078333,392135,24852,116928,88196,2620,143928,53.564463705308775
1780078339,382391,24156,107884,88196,2620,143928,65.36170212765957
1780078345,382243,23624,108136,88192,2620,144060,62.14255228339736
1780078351,382183,23564,108136,88192,2620,144060,62.14423282687781
1780078357,330823,24340,98592,88192,2620,101464,44.22026061370324
1780078363,329907,23428,98592,88192,2620,101464,10.801393728222997
1780078369,329775,23360,98528,88192,2620,101464,10.09134406263593
1780078375,329767,23352,98528,88192,2620,101464,10.773240660295395
1780078381,403515,24812,118288,88192,2620,153984,19.516445218906554
1780078387,395267,24196,110532,88192,2620,154112,73.8355870358446
1780078393,393027,23600,108888,88192,2620,154112,63.09907586503331
1780078405,392991,23564,108888,88192,2620,154112,60.98346575048315
1780078411,332470,24312,99432,88192,2620,102284,17.253897074524875
1780078417,330878,23448,98708,88192,2620,102284,10.70518266779949
1780078423,330782,23352,98708,88192,2620,102284,10.817772054088861
1780078429,330778,23348,98708,88192,2620,102284,10.173802458668927
1780078435,392086,25052,116848,88196,2620,143740,60.31815210285465
1780078441,383018,24176,108756,88196,2548,143740,60.656093851835756
