timestamp,total_memory,java_heap,native_heap,code,stack,graphics,cpu_usage
1780085320,394657,54784,101316,87040,3248,132328,0.0
1780085326,524172,26908,199256,88200,3296,189580,138.97202342225114
1780085332,693223,29180,292428,89604,3464,261032,248.1034482758621
1780085338,632720,50372,291256,89864,3512,180044,119.87082884822388
1780085344,689205,48232,305452,90432,3568,223220,108.49197860962568
1780085350,660374,34196,317992,90880,3580,195348,140.234291799787
1780085356,660130,31224,316556,90880,3580,199460,66.66666666666666
1780085362,696302,33000,321252,90912,3644,228996,86.27780109106169
1780085374,669338,32556,321180,90948,3764,202356,81.16677235256817
1780085380,669038,32100,321472,90948,3648,202356,74.00128177739799
1780085386,668838,32040,321488,90948,3624,202228,79.17561185057966
1780085392,705146,37324,330300,90936,3624,224408,92.84201609487506
1780085398,693930,33920,328620,90936,3624,218264,95.30988274706867
1780085404,693722,34392,328224,90936,3460,218776,95.45844044558697
1780085409,695967,34124,330564,90944,3460,218928,87.60611205432937
1780085415,694123,34940,330260,90944,3460,216556,86.25792811839324
1780085421,694195,34640,330344,90944,3464,216840,78.29787234042553
1780085427,692642,33484,331116,90944,3464,215648,73.90223695111847
1780085434,691574,33260,330264,90944,3464,215648,73.38219895287959
1780085440,692786,33848,331420,90944,3464,215108,77.45201434296561
1780085446,691302,33360,330836,90944,3464,214692,71.25369354157873
1780085452,696282,38168,330868,90940,3464,214820,77.7685262281432
1780085458,692162,33544,331216,90952,3464,214948,80.48729258559126
1780085470,692775,33372,330188,90952,3464,216740,78.60780984719864
1780085475,690543,33556,329816,90952,3464,214692,73.01389753163244
1780085482,692807,33920,330260,90952,3464,216144,78.6000421674046
1780085488,692699,33824,330492,90952,3464,215888,74.82736974262399
1780085494,726215,33980,331212,90952,3464,248528,86.07594936708861
1780085500,693719,34840,330492,90952,3464,215888,83.63088836308884
1780085506,692796,33844,330448,90952,3464,216016,78.23453050627434
1780085511,698723,39128,331724,90952,3464,215364,90.94701710471422
1780085518,692087,33320,330892,90952,3464,215364,80.71825566481402
1780085524,694463,34464,330696,90960,3464,216684,90.25987745615889
1780085530,692447,32368,331144,90952,3464,216296,82.9995739241585
1780085536,692863,32716,331068,90952,3464,216424,76.75276752767527
1780085541,691543,32196,330548,90952,3464,216144,74.6395250212044
1780085547,691311,31976,330924,90952,3464,215756,69.57257723233178
1780085553,723715,31916,330360,90952,3464,248780,73.33333333333333
1780085559,689914,30988,330348,90960,3464,215884,76.76086039645719
1780085571,719618,50556,335924,90960,3464,220512,99.4184794314021
1780085577,697732,31404,334256,90960,3464,219444,80.22189033496906
1780085583,706020,32456,334580,91168,3572,225588,79.59697732997482
1780085589,700068,32144,335208,91172,3572,219316,82.77027027027027
1780085595,701668,32372,335236,91180,3572,220640,84.41613588110404
1780085601,649548,32192,304888,91180,3572,199044,84.54044896230411
1780085607,647265,32020,302920,91180,3572,198916,75.37942664418212
1780085613,644697,33056,304172,91200,3572,194024,95.10255336961072
1780085619,642697,31780,303300,91200,3596,194152,79.30670048615515
1780085625,642049,31436,303248,91200,3596,193896,90.81632653061224
1780085631,647637,36624,303512,91200,3596,194024,85.36322483293813
1780085637,642785,32080,303188,91200,3596,194040,86.03805858456275
1780085643,642372,31512,303728,91200,3596,193640,74.87768559880877
1780085649,641084,31264,302808,91200,3596,193512,75.17123287671232
1780085655,641348,31308,302896,91200,3596,193640,78.65263157894736
1780085667,641232,31276,302964,91204,3456,193640,68.88089697482546
1780085673,647156,32072,303984,91200,3456,197752,64.02048655569781
1780085679,646040,31880,303084,91200,3432,197752,65.22378650977096
1780085685,652228,32100,303032,91200,3432,203768,70.39999999999999
1780085691,652896,36492,305476,91200,3408,197624,73.81002306563221
1780085697,647120,32164,303900,91200,3408,197752,65.93877114108328
1780085703,647300,32400,304240,91200,3292,197496,64.27522550870567
1780085709,646653,32308,303672,91200,3212,197624,73.72881355932203
1780085715,647221,32736,303880,91200,3156,197624,67.57265314656074
1780085721,653993,32564,304564,91200,3156,203768,78.63539445628997
1780085727,648173,32732,304460,91200,3156,197880,70.55356766996422
1780085733,652937,32532,303532,91188,3156,203768,69.09853249475891
1780085739,647308,32584,303972,91188,3156,197624,65.38782318598832
1780085745,653824,32456,304576,91200,3156,203640,71.78396768020413
1780085751,652264,37356,304244,91200,3156,197496,79.81477583666596
1780085763,654896,32924,303952,91200,3156,204968,66.98072805139186
1780085769,648544,32516,304148,91200,3156,198824,72.07667731629392
1780085775,648180,32968,303328,91200,3156,198824,78.06133390521124
1780085781,651788,34140,305332,91200,3156,199236,97.0464135021097
1780085787,655416,32972,305040,91200,3156,204312,92.47265708771178
1780085792,648988,32460,305168,91200,3228,198168,88.27238335435057
1780085798,653544,31152,305016,91200,3228,204184,74.81171548117155
1780085805,648836,31084,305196,91200,3228,199364,69.5945945945946
1780085811,654861,36208,306100,91200,3232,199364,78.20945945945947
1780085817,648545,31108,304876,91188,3232,199364,69.9978916297702
1780085823,648877,31548,304760,91192,3232,199368,69.43521594684385
1780085829,654624,30888,304860,91192,3232,205652,76.77446451070978
1780085835,648384,30836,304816,91188,3232,199508,67.81920433243074
1780085841,653832,31192,304844,91188,3232,204456,69.49936895246108
1780085847,647476,30992,304816,91188,3232,198312,69.16719643992371
1780085859,647240,30844,304852,91188,3232,198184,73.01720520352497
1780085865,647472,31108,304820,91188,3232,198184,71.8078381795196
1780085871,653136,35740,305972,91188,3232,198056,76.71924290220821
1780085877,648516,31564,305244,91188,3256,198312,69.97876857749469
1780085883,649412,32480,305472,91188,3256,198184,69.1754756871036
1780085889,648648,32464,305804,91188,3256,197100,70.09876024374869
1780085895,648196,32428,305388,91188,3256,197100,69.30860033726813
1780085901,648525,32540,305616,91188,3256,197100,69.05263157894737
1780085907,648844,33232,305348,91188,3260,196972,67.15882725163468
1780085913,649195,32812,306136,91188,3260,196968,72.87993282955499
1780085919,649016,33044,305452,91188,3260,197228,73.77815554611135
1780085925,649196,32752,305936,91188,3260,197096,71.25160187953867
1780085931,661032,37508,306732,91188,3260,203372,81.09820485744457
1780085937,659148,32640,306072,91188,3260,207016,74.0894901144641
1780085943,659516,32816,306268,91188,3260,207016,67.810976901886
1780085949,659016,32296,306280,91188,3260,207016,68.58101027038357
1780085961,659131,32672,306104,91200,3260,207016,75.37993920972644
1780085967,659543,33428,305760,91200,3260,207016,66.11849040691546
1780085973,661835,33904,306376,91200,3260,208212,76.20667658941102
1780085979,668635,32372,306416,91200,3236,216532,76.12687813021702
1780085985,661227,33080,306496,91200,3236,208340,87.08053691275168
1780085991,666484,36984,306908,91252,3236,209216,89.58776030599235
1780085997,666912,32368,305672,91252,3236,215488,75.38821527334609
1780086003,666936,32212,305968,91256,3236,215360,82.06429780033841
1780086009,662760,32260,306036,91256,3236,211068,83.69747899159664
1780086015,655613,31388,305916,91256,3240,204924,76.02265575833857
1780086021,662325,31748,305992,91256,3240,211196,75.83262169086251
1780086027,655409,31320,305772,91256,3240,204924,77.50631844987363
1780086033,654869,31992,305944,91256,3240,203536,81.00833155308695
1780086039,654461,31356,306164,91244,3240,203536,71.61904761904762
1780086045,661681,32112,306480,91240,3240,209552,81.79342132830504
1780086057,656992,31860,306644,91248,3292,204856,77.0595690747782
1780086063,656832,31856,306352,91248,3292,204984,62.287513116474294
1780086069,656260,31212,306536,91248,3304,204856,71.09243697478992
1780086075,656408,31344,306544,91248,3304,204856,67.60092030955866
1780086081,660164,32872,308896,91248,3304,204856,84.87700534759358
1780086087,676524,33456,319416,91248,3308,210104,79.77839335180056
1780086093,674992,32692,318520,91248,3308,210232,82.21476510067114
1780086099,673500,31492,318048,91248,3308,210412,79.25486875529214
1780086105,673668,31360,318476,91248,3308,210284,80.67653276955603
1780086111,689133,35896,319296,91248,3312,220396,84.18388865457614
1780086117,673105,30968,318700,91248,3312,209888,78.53803654908627
1780086122,673461,31784,318336,91248,3364,209744,77.62075511495465
1780086128,674169,31084,318848,91248,3364,210640,80.1505961096005
1780086134,673341,30696,318676,91248,3364,210248,78.39237621711209
1780086141,673629,30812,318720,91248,3364,210376,78.58210548793508
1780086153,673257,30732,318292,91248,3364,210504,80.16666666666666
1780086159,674585,31220,319132,91248,3364,210504,77.27845443091138
1780086165,675269,31152,320012,91248,3364,210376,83.64021164021163
1780086171,682589,35760,321688,91244,3364,211400,81.75675675675676
1780086177,682812,31616,324084,91252,3388,213448,82.67733108819196
1780086183,683992,32292,324436,91252,3048,214088,83.64793213149522
1780086188,682872,31800,323424,91252,3060,214356,78.4280222127296
1780086194,683336,31180,323732,91252,3064,215124,86.7162592986185
1780086200,699884,31696,324816,91252,3064,230072,92.57714762301919
1780086206,699784,31632,324740,91252,3104,230072,81.51382823871907
1780086212,701913,31520,325448,91252,3188,231480,82.82786028027608
