timestamp,total_memory,java_heap,native_heap,code,stack,graphics,cpu_usage
1780073927,466372,64604,163764,85688,4312,132280,0.0
1780073933,520395,33232,201804,87244,4380,177268,68.87212226736312
1780073946,681493,44136,335996,89360,5144,188664,136.85121107266437
1780073951,790055,54996,362448,90020,5168,259136,191.1939034716342
1780073963,766503,41320,371040,90020,5196,241204,89.04408555216062
1780073969,850403,63992,406816,90024,5244,266528,233.55467020805665
1780073981,817387,56616,386436,90024,5268,261192,234.63203463203462
1780073987,739183,44372,375528,90048,4948,206424,89.60557855741992
1780073999,841109,57628,388608,90044,3888,283004,144.33079434167573
1780074005,782855,40160,379976,90044,3888,250824,76.19866695334336
1780074017,814839,41012,410560,90052,3924,251280,71.81738366988587
1780074023,884891,61064,451068,90056,3944,260708,178.51380042462844
1780074035,825055,52620,376924,90048,3948,283364,147.54098360655738
1780074041,881263,65344,415328,90048,3976,288396,170.98175499565596
1780074053,886627,68500,439556,90044,4004,266284,219.78586723768737
1780074060,864051,44444,444260,90052,4004,263056,83.04616039140609
1780074072,857871,58192,458464,90044,4012,228836,86.44969155498829
1780074078,926007,57824,471348,90048,4012,284424,122.18181818181819
1780074084,913963,64444,466396,90044,4020,270656,135.81355569809708
1780074096,929207,73124,442564,90044,4032,300992,260.04282655246254
1780074102,872935,49204,430852,90044,4032,280360,82.04694438570522
1780074114,888519,60480,472980,90044,4056,242472,88.49557522123894
1780074120,919639,61856,474268,90052,4060,270880,147.87878787878788
1780074133,907895,52824,462432,90052,4076,279948,83.9713925115692
1780074139,962143,73580,478132,90044,4096,297668,188.62761864044464
1780074151,977251,70504,500960,90044,4096,292972,189.2695539754363
1780074157,880847,55168,481388,90044,4096,231476,66.55433866891323
1780074169,972147,75944,488252,90044,4100,295052,160.98076516592687
1780074175,953279,57944,482180,90044,4100,300232,85.37005163511188
1780074187,873283,46864,483436,90048,4108,230036,55.93329057087877
1780074194,872159,46972,482204,90044,4108,230036,52.874527906000836
1780074206,868235,46748,482612,90044,4108,225924,58.82855921333904
1780074212,867971,46424,482672,90044,4108,225924,59.25925925925925
1780074218,882679,46840,482664,90044,4080,240260,52.937433722163306
1780074230,872999,51076,482948,90044,4176,225928,57.79796668829764
1780074236,978171,70104,504320,90056,4196,290632,124.06143344709896
1780074248,925543,59636,477548,90056,4200,275196,79.96523250760539
1780074254,958301,78136,497780,90056,4204,269172,157.41100323624596
1780074266,984381,80904,511172,90048,4212,279008,173.60602798708288
1780074272,887805,58584,495308,90048,4212,220620,58.66320571057755
1780074284,983024,78032,495452,90044,4128,296232,115.0214592274678
1780074290,945460,58828,488872,90044,4128,284436,70.34659820282413
1780074302,963028,60572,494028,90044,4040,295176,67.2945205479452
1780074308,1006028,84872,516712,90048,4044,291152,198.55871131835522
1780074320,1006712,74248,520736,90052,4044,298388,122.17997465145754
1780074326,984520,81132,505156,90052,4048,284864,114.4586124918954
1780074338,998044,87436,508724,90052,4052,288472,151.163774862463
1780074344,960600,65432,504340,90048,4052,277412,69.8534098151689
1780074350,974708,88896,486572,90048,4056,285752,162.9756306113724
1780074362,994580,76884,517536,90044,4056,286656,128.02045599829532
1780074368,988096,82176,504944,90044,4056,287460,116.64871850096921
1780074380,1013036,92488,517220,90044,4060,289756,157.52895752895753
1780074386,961608,67228,509660,90044,4060,271156,68.2051282051282
1780074398,950656,67036,509012,90180,4088,260832,55.22482583913869
1780074404,1045880,80384,525952,90180,4088,325736,113.75132837407014
1780074416,990772,69856,508732,90180,4088,298360,71.30063965884862
1780074422,1051044,98628,520180,90168,4088,318348,205.30526315789476
1780074434,1024308,94924,531080,90172,4088,284312,167.93501496365968
1780074441,934488,69996,513332,90172,4088,237152,56.28311082856538
1780074453,1003831,91672,479016,90176,4112,319016,136.6554054054054
1780074459,973483,77116,475760,90176,4112,306436,83.6721861245022
1780074471,974119,75952,505588,90176,4116,278372,71.01388304585612
1780074477,1019555,100536,519304,90176,4116,285468,168.0
1780074489,1058320,89980,520436,90180,4116,333632,129.20203735144312
1780074495,1037448,91104,511944,90176,4120,320104,103.36793052319425
1780074501,1013484,80404,507872,90188,4120,310884,74.19147569072607
1780074514,1019172,78592,521064,90188,4076,305224,67.57952390983779
1780074520,1079945,101784,532624,90188,4076,331200,163.05084745762713
1780074532,1045485,92108,538908,90172,4076,300080,151.1627906976744
1780074538,1003177,93112,529644,90172,4080,266024,107.28862973760933
1780074550,1053765,107160,539304,90172,4080,292852,161.13902847571188
1780074557,1006556,79460,533856,90172,4080,278776,62.56043725036788
1780074569,994760,75492,536448,90172,4080,268332,72.56198347107437
1780074575,1099384,101208,552532,90172,4080,331124,152.10912906610702
1780074587,1085892,95096,541824,90184,4080,334396,103.99492707672798
1780074593,1095032,103568,541232,90184,4084,335632,140.33033660882293
1780074606,1078992,112360,532184,90188,4084,319804,162.64294790343075
1780074612,1039552,83724,525336,90184,4084,315856,83.5645229087852
1780074624,1014120,90752,547492,90180,4084,261184,67.54440961337514
1780074630,1101480,99512,557160,90172,4084,330084,143.19453076444998
1780074643,1069208,91752,546944,90172,4092,315728,78.74149659863946
1780074649,1131672,113744,556756,90172,4092,346356,168.81514571367796
1780074655,1058264,89816,547860,90176,4092,305776,75.20204168438963
1780074667,1026176,83820,541840,90172,4092,285676,65.04610226320202
1780074673,1107664,107068,556140,90184,4092,329532,133.6407461748061
1780074686,1093812,95452,540280,90172,4092,343132,86.31051752921536
1780074692,1126876,117148,548040,90172,4092,346708,156.8429890848027
1780074704,1121436,120304,555808,90176,4092,330316,170.67337948395217
1780074710,1017204,85932,544356,90172,4092,271928,78.0813347236705
1780074723,1043308,107448,544720,90176,4092,276096,81.94473301475172
1780074729,1132716,107940,559484,90180,4092,350212,120.32452673184939
1780074741,1091180,99632,543604,90176,4092,332828,84.10428931875525
1780074748,1108660,117076,557260,90176,4092,319184,159.66492146596858
1780074760,1139289,123796,563212,90176,4108,337092,162.81282316442608
1780074766,1043729,90264,548356,90176,4108,289932,71.21024370095002
1780074779,1052973,105948,552268,90172,4108,279504,71.43447705663498
1780074785,1141913,112504,563352,90184,4108,350776,120.56151940545004
1780074791,1119636,116032,555400,90184,4108,332908,123.29392242273387
1780074804,1181227,124100,565984,90184,4164,375748,164.08112063558434
1780074810,1090455,102184,554276,90184,4168,318592,76.71002937473772
1780074822,1046547,94320,557432,90184,4168,279332,58.6300229023527
1780074828,1165639,123208,576840,90184,4168,350096,141.78053830227745
1780074841,1129687,108008,556136,90184,4168,350040,91.36630343671416
1780074847,1141191,126740,563784,90184,4172,335136,137.15241480242526
1780074859,1169499,131080,569188,90176,4172,353656,166.95796920516023
1780074865,1067495,97740,558920,90180,4172,295268,76.53311529026982
1780074878,944085,112292,451816,90172,4196,264304,87.19436386241193
1780074884,1040793,125244,501756,90172,4220,298076,167.63147166734612
