timestamp,total_memory,java_heap,native_heap,code,stack,graphics,cpu_usage
1780083246,415361,54512,109756,88152,3324,143604,0.0
1780083252,557371,27840,215760,89240,3328,204188,114.45783132530121
1780083258,657745,47432,202628,89520,3468,297340,144.84210526315792
1780083264,531553,36152,186732,89520,3472,198292,101.75890175890177
1780083270,583541,32664,190580,89520,3472,249928,121.02260722586098
1780083276,618261,27256,211916,89520,3472,268720,115.56305356389709
1780083287,572833,27556,203864,89520,3444,231680,106.02205258693809
1780083293,622906,30404,201392,89520,3444,281368,106.7461161949351
1780083299,617711,27236,198080,89520,3444,282648,104.03208781929492
1780083305,578991,28668,199076,89520,3272,241688,96.41638225255973
1780083311,576875,27372,197500,89520,2952,242840,90.19357583492874
1780083317,583903,27156,196956,89524,2316,251440,93.44437326500106
1780083323,586919,27376,197692,89520,2316,253488,92.66937379782004
1780083329,584063,26692,197552,89532,2316,251444,91.08320919344541
1780083335,583731,26736,197172,89532,2316,251444,93.86802461277318
1780083341,583575,26564,197184,89532,2316,251448,90.09774755631109
1780083347,627611,27168,197604,89532,2316,294456,96.76320272572401
1780083358,586847,26740,197716,89532,2316,254008,89.70711297071131
1780083364,585867,27256,198136,89532,2316,252088,93.03503588011819
1780083370,630107,26512,197976,89532,2316,297144,95.11456982274102
1780083376,629559,27068,198664,89532,2316,295352,94.0677966101695
1780083382,585295,26540,197936,89532,2316,252344,101.6248153618907
1780083388,585343,26668,197856,89532,2316,252344,105.03659061558331
1780083394,585655,26744,198080,89532,2316,252344,103.40252514444683
1780083400,587955,26540,198536,89532,2316,254392,98.95678092399403
1780083406,585363,26556,197976,89532,2316,252344,109.27924039706518
1780083412,628503,26508,198244,89532,2316,295352,86.61986811316741
1780083418,587419,26676,197952,89532,2316,254392,93.74077976817703
1780083424,629855,27224,198880,89520,2316,295352,94.19680403700589
1780083436,587699,26548,198324,89520,2320,254392,93.09398099260824
1780083441,594423,26532,198512,89520,2320,260944,98.75079398687275
1780083447,595047,26692,198884,89520,2320,260944,106.15053763440861
1780083453,637531,26608,198444,89520,2320,303952,101.50391866130057
1780083459,594387,26480,198436,89520,2320,260944,103.62694300518133
1780083465,637555,26580,198488,89520,2320,303952,97.46106251333475
1780083471,594807,26756,198572,89520,2320,260944,97.29048519218651
1780083477,596955,26676,198752,89520,2320,262992,92.22929936305732
1780083483,640019,26732,198752,89520,2320,306000,88.3682008368201
1780083489,640311,26636,199228,89520,2320,306000,94.87454428479519
1780083495,594759,26632,198736,89520,2320,260944,89.75942090696189
1780083507,597023,26540,199036,89520,2320,262992,92.00084871631657
1780083513,637575,26448,198724,89520,2320,303952,98.53222718570517
1780083519,596635,26568,198628,89520,2320,262992,98.71117684343967
1780083525,595095,26824,198876,89520,2320,260944,102.71646859083192
1780083531,594839,26464,198892,89520,2320,260944,100.42625745950555
1780083536,638831,26860,199476,89520,2320,303952,104.21324161650902
1780083542,594631,26536,198608,89520,2320,260944,96.9330453563715
1780083548,597351,26532,199024,89520,2320,263248,91.90110826939471
1780083554,595167,26532,198888,89520,2320,261200,86.71033171350095
1780083560,594983,26516,198724,89520,2320,261200,103.37462622810764
1780083566,597467,26616,199060,89520,2320,263248,102.12036838723495
1780083578,595255,26624,198884,89520,2320,261200,88.77594239728928
1780083584,637971,26588,198628,89520,2320,304208,90.77537297751628
1780083590,597515,26544,199268,89520,2320,263248,95.01661129568106
1780083596,638143,26568,198928,89520,2320,304208,93.14952279957582
1780083602,595098,26680,198768,89520,2320,261200,96.28196862239416
1780083608,595006,26604,198748,89520,2320,261200,90.31705227077977
1780083613,595034,26612,198748,89532,2320,261200,91.80327868852459
1780083619,597574,26756,199092,89532,2320,263248,92.59021994448004
1780083625,596994,26492,198776,89532,2320,263248,88.71827681808489
1780083631,597626,26596,199200,89532,2320,263248,102.62989095574086
1780083637,640334,26580,198900,89532,2320,306256,84.99041941664892
1780083643,595430,26604,199028,89532,2320,261200,92.16666666666666
1780083655,594990,26452,198744,89532,2320,261200,97.63644177052
1780083661,596942,27340,199804,89532,2320,261200,102.56410256410255
1780083667,638194,26548,198840,89532,2320,304208,98.10839532412328
1780083673,595150,26588,198764,89532,2320,261200,91.01997896950579
1780083679,597150,26508,198792,89536,2320,263248,93.66438356164383
1780083684,595490,26656,199128,89532,2320,261200,92.21556886227546
1780083690,598958,26704,199476,89532,2320,264272,95.1048951048951
1780083696,640146,26492,199148,89532,2320,306000,98.59753506162346
1780083702,640694,26644,199544,89532,2320,306000,95.06649506649507
1780083708,597306,26544,199264,89532,2320,262992,91.73060528559249
1780083714,601570,26672,199304,89532,2320,267088,93.94957983193277
1780083726,599702,26592,199268,89532,2320,265336,86.70967741935483
1780083732,643010,26704,199452,89536,2320,308344,90.35254380409542
1780083738,598186,26580,199712,89532,2320,263288,88.90777730556736
1780083744,597946,26608,199444,89532,2320,263288,91.01796407185628
1780083750,598074,26644,199536,89532,2320,263288,89.38261055330058
1780083755,600074,26576,199560,89532,2320,265336,89.52946163628657
1780083761,598438,26700,199844,89532,2320,263288,100.55201698513801
1780083767,641058,26576,199576,89532,2320,306296,97.36170212765958
1780083773,600142,26612,199588,89532,2320,265336,95.58886509635974
1780083779,598314,26512,199908,89532,2320,263288,93.6403972110712
1780083785,598366,26560,199912,89532,2320,263288,98.36760652957388
1780083797,598310,26488,199928,89532,2320,263288,90.62036840990896
1780083803,598394,26572,199928,89532,2320,263288,96.5314273701913
