timestamp,total_memory
1761984852,843822
1761984858,845274
1761984864,846727
1761984870,848180
1761984876,847603
1761984882,847027
1761984888,846450
1761984894,845874
1761984900,845297
1761984906,846379
1761984912,847462
1761984918,848544
1761984924,849627
1761984930,850709
1761984936,851252
1761984942,851795
1761984948,852337
1761984954,852880
1761984960,853423
1761984966,852129
1761984972,850834
1761984978,849540
1761984984,848245
1761984990,846951
1761984996,846950
1761985002,846949
1761985008,846949
1761985014,846948
1761985020,846947
1761985026,850659
1761985032,854371
1761985038,858083
1761985044,861795
1761985050,865507
1761985056,862974
1761985062,860441
1761985068,857909
1761985074,855376
1761985080,852843
1761985086,853329
1761985092,853816
1761985098,854302
1761985104,854789
1761985110,855275
1761985116,856786
1761985122,858297
1761985128,859809
1761985134,861320
1761985140,862831
1761985146,864837
1761985152,866844
1761985158,868850
1761985164,870857
1761985170,872863
1761985176,870845
1761985182,868826
1761985188,866808
1761985194,864789
1761985200,862771
1761985206,866428
1761985212,870085
1761985218,873741
1761985224,877398
1761985230,881055
1761985236,879382
1761985242,877709
1761985248,876037
1761985254,874364
1761985260,872691
1761985266,874510
1761985272,876330
1761985278,878149
1761985284,879969
1761985290,881788
1761985296,886343
1761985302,890898
1761985308,895454
1761985314,900009
1761985320,904564
1761985326,880438
1761985332,856311
1761985338,832185
1761985344,808058
1761985350,783932
1761985356,781018
1761985362,778105
1761985368,775191
1761985374,772278
1761985380,769364
1761985386,769377
1761985392,769389
1761985398,769402
1761985404,769414
1761985410,769427
1761985416,769718
1761985422,770009
1761985428,770300
1761985434,770591
1761985440,770882
1761985446,773811
1761985452,776741
1761985458,779670
1761985464,782600
1761985470,785529
1761985476,782433
1761985482,779337
1761985488,776241
1761985494,773145
1761985500,770049
1761985506,768702
1761985512,767355
1761985518,766007
1761985524,764660
1761985530,763313
1761985536,765899
1761985542,768485
1761985548,771072
1761985554,773658
1761985560,776244
1761985566,780070
1761985572,783897
1761985578,787723
1761985584,791550
1761985590,795376
1761985596,791886
1761985602,788397
1761985608,784907
1761985614,781418
1761985620,777928
1761985626,784069
1761985632,790210
1761985638,796350
1761985644,802491
1761985650,808632
1761985656,804494
1761985662,800357
1761985668,796219
1761985674,792082
1761985680,787944
1761985686,786985
1761985692,786027
1761985698,785068
1761985704,784110
1761985710,783151
1761985716,784747
1761985722,786343
1761985728,787939
1761985734,789535
1761985740,791131
1761985746,789955
1761985752,788779
1761985758,787603
1761985764,786427
1761985770,785251
1761985776,787241
1761985782,789230
1761985788,791220
1761985794,793209
1761985800,795199
1761985806,803358
1761985812,811517
1761985818,819677
1761985824,827836
1761985830,835995
1761985836,828344
1761985842,820693
1761985848,813041
1761985854,805390
1761985860,797739
1761985866,800436
1761985872,803133
1761985878,805829
1761985884,808526
1761985890,811223
1761985896,809899
1761985902,808575
1761985908,807250
1761985914,805926
1761985920,804602
1761985926,803532
1761985932,802461
1761985938,801391
1761985944,800320
1761985950,799250
1761985956,808986
1761985962,818722
1761985968,828458
1761985974,838194
1761985980,847930
1761985986,838343
1761985992,828756
1761985998,819168
1761986004,809581
1761986010,799994
1761986016,810037
1761986022,820080
1761986028,830124
1761986034,840167
1761986040,850210
1761986046,839649
1761986052,829088
1761986058,818528
1761986064,807967
1761986070,797406
1761986076,797930
1761986082,798454
1761986088,798978
1761986094,799502
1761986100,800026
1761986106,805180
1761986112,810333
1761986118,815487
1761986124,820640
1761986130,825794
1761986136,828842
1761986142,831890
1761986148,834938
1761986154,837986
1761986160,841034
1761986166,841541
1761986172,842048
1761986178,842556
1761986184,843063
1761986190,843570
1761986196,853401
1761986202,863232
1761986208,873064
1761986214,882895
1761986220,892726
1761986226,889690
1761986232,886654
1761986238,883618
1761986244,880582
1761986250,877546
1761986256,864439
1761986262,851332
1761986268,838226
1761986274,825119
1761986280,812012
1761986286,821293
1761986292,830574
1761986298,839856
1761986304,849137
1761986310,858418
1761986316,849085
1761986322,839752
1761986328,830418
1761986334,821085
1761986340,811752
1761986346,809955
1761986352,808158
1761986358,806362
1761986364,804565
1761986370,802768
1761986376,815691
1761986382,828614
1761986388,841538
1761986394,854461
1761986400,867384
1761986406,866111
1761986412,864838
1761986418,863564
1761986424,862291
1761986430,861018
1761986436,850170
1761986442,839322
1761986448,828474
1761986454,817626
1761986460,806778
1761986466,806770
1761986472,806762
1761986478,806754
1761986484,806746
1761986490,806738
1761986496,813773
1761986502,820807
1761986508,827842
1761986514,834876
1761986520,841911
1761986526,847511
1761986532,853111
1761986538,858711
1761986544,864311
1761986550,869911
1761986556,865189
1761986562,860467
1761986568,855744
1761986574,851022
1761986580,846300
1761986586,845704
1761986592,845108
1761986598,844512
1761986604,843916
1761986610,843320
1761986616,842143
1761986622,840966
1761986628,839790
1761986634,838613
1761986640,837436
1761986646,830814
1761986652,824191
1761986658,817569
1761986664,810946
1761986670,804324
1761986676,818385
1761986682,832446
1761986688,846506
1761986694,860567
1761986700,874628
1761986706,871648
1761986712,868668
1761986718,865689
1761986724,862709
1761986730,859729
1761986736,858212
1761986742,856695
1761986748,855179
1761986754,853662
1761986760,852145
1761986766,848655
1761986772,845166
1761986778,841676
1761986784,838187
1761986790,834697
1761986796,838805
1761986802,842913
1761986808,847021
1761986814,851129
1761986820,855237
1761986826,848224
1761986832,841211
1761986838,834199
1761986844,827186
1761986850,820173
1761986856,819944
1761986862,819715
1761986868,819487
1761986874,819258
1761986880,819029
1761986886,820606
1761986892,822182
1761986898,823759
1761986904,825335
1761986910,826912
1761986916,825637
1761986922,824362
1761986928,823086
1761986934,821811
1761986940,820536
1761986946,821785
1761986952,823033
1761986958,824282
1761986964,825530
1761986970,826779
1761986976,832377
1761986982,837974
1761986988,843572
1761986994,849169
1761987000,854767
1761987006,849464
1761987012,844161
1761987018,838857
1761987024,833554
1761987030,828251
1761987036,830571
1761987042,832891
1761987048,835211
1761987054,837531
1761987060,839851
1761987066,843897
1761987072,847942
1761987078,851988
1761987084,856033
1761987090,860079
1761987096,859348
1761987102,858617
1761987108,857885
1761987114,857154
1761987120,856423
1761987126,850969
1761987132,845515
1761987138,840060
1761987144,834606
1761987150,829152
1761987156,829070
1761987162,828987
1761987168,828905
1761987174,828822
1761987180,828740
1761987186,824353
1761987192,819966
1761987198,815578
1761987204,811191
1761987210,806804
1761987216,811357
1761987222,815909
1761987228,820462
1761987234,825014
1761987240,829567
1761987246,828001
1761987252,826434
1761987258,824868
1761987264,823301
1761987270,821735
1761987276,819460
1761987282,817185
1761987288,814909
1761987294,812634
1761987300,810359
1761987306,815086
1761987312,819813
1761987318,824541
1761987324,829268
1761987330,833995
1761987336,834222
1761987342,834449
1761987348,834677
1761987354,834904
1761987360,835131
1761987366,831280
1761987372,827429
1761987378,823577
1761987384,819726
1761987390,815875
1761987396,818694
1761987402,821512
1761987408,824331
1761987414,827149
1761987420,829968
1761987426,827639
1761987432,825310
1761987438,822982
1761987444,820653
1761987450,818324
1761987456,818877
1761987462,819430
1761987468,819982
1761987474,820535
1761987480,821088
1761987486,821946
1761987492,822805
1761987498,823663
1761987504,824522
1761987510,825380
1761987516,825729
1761987522,826077
1761987528,826426
1761987534,826774
1761987540,827123
1761987546,830484
1761987552,833845
1761987558,837206
1761987564,840567
1761987570,843928
1761987576,841270
1761987582,838611
1761987588,835953
1761987594,833294
1761987600,830636
1761987606,830767
1761987612,830898
1761987618,831030
1761987624,831161
1761987630,831292
1761987636,831772
1761987642,832252
1761987648,832732
1761987654,833212
1761987660,833692
1761987666,834516
1761987672,835340
1761987678,836164
1761987684,836988
1761987690,837812
1761987696,839243
1761987702,840674
1761987708,842106
1761987714,843537
1761987720,844968
1761987726,848910
1761987732,852852
1761987738,856795
1761987744,860737
1761987750,864679
1761987756,859985
1761987762,855292
1761987768,850598
1761987774,845905
1761987780,841211
1761987786,845267
1761987792,849323
1761987798,853379
1761987804,857435
1761987810,861491
1761987816,860465
1761987822,859438
1761987828,858412
1761987834,857385
1761987840,856359
1761987846,860613
1761987852,864866
1761987858,869120
1761987864,873373
1761987870,877627
1761987876,877305
1761987882,876983
1761987888,876662
1761987894,876340
1761987900,876018
1761987906,876000
1761987912,875983
1761987918,875965
1761987924,875948
1761987930,875930
1761987936,875343
1761987942,874756
1761987948,874168
1761987954,873581
1761987960,872994
1761987966,874375
1761987972,875756
1761987978,877136
1761987984,878517
1761987990,879898
1761987996,878697
1761988002,877496
1761988008,876296
1761988014,875095
1761988020,873894
1761988026,875664
1761988032,877435
1761988038,879205
1761988044,880976
1761988050,882746
1761988056,878176
1761988062,873605
1761988068,869035
1761988074,864464
1761988080,859894
1761988086,861914
1761988092,863935
1761988098,865955
1761988104,867976
1761988110,869996
1761988116,871611
1761988122,873226
1761988128,874842
1761988134,876457
1761988140,878072
1761988146,872305
1761988152,866538
1761988158,860770
1761988164,855003
1761988170,849236
1761988176,849061
1761988182,848886
1761988188,848710
1761988194,848535
1761988200,848360
1761988206,848910
1761988212,849461
1761988218,850011
1761988224,850562
1761988230,851112
1761988236,851230
1761988242,851349
1761988248,851467
1761988254,851586
1761988260,851704
1761988266,855084
1761988272,858464
1761988278,861844
1761988284,865224
1761988290,868604
1761988296,868145
1761988302,867685
1761988308,867226
1761988314,866766
1761988320,866307
1761988326,867316
1761988332,868326
1761988338,869335
1761988344,870345
1761988350,871354
1761988356,867001
1761988362,862647
1761988368,858294
1761988374,853940
1761988380,849587
1761988386,851864
1761988392,854141
1761988398,856417
1761988404,858694
1761988410,860971
1761988416,859608
1761988422,858245
1761988428,856881
1761988434,855518
1761988440,854155
1761988446,859112
1761988452,864069
1761988458,869025
1761988464,873982
1761988470,878939
1761988476,874289
1761988482,869640
1761988488,864990
1761988494,860341
1761988500,855691
1761988506,854813
1761988512,853934
1761988518,853056
1761988524,852177
1761988530,851299
1761988536,851002
1761988542,850705
1761988548,850409
1761988554,850112
1761988560,849815
1761988566,850311
1761988572,850807
1761988578,851303
1761988584,851799
1761988590,852295
1761988596,852845
1761988602,853395
1761988608,853946
1761988614,854496
1761988620,855046
1761988626,856351
1761988632,857656
1761988638,858960
1761988644,860265
1761988650,861570
1761988656,859249
1761988662,856928
1761988668,854608
1761988674,852287
1761988680,849966
1761988686,849802
1761988692,849638
1761988698,849474
1761988704,849310
1761988710,849146
1761988716,850341
1761988722,851536
1761988728,852732
1761988734,853927
1761988740,855122
1761988746,854985
1761988752,854848
1761988758,854712
1761988764,854575
1761988770,854438
1761988776,853912
1761988782,853387
1761988788,852861
1761988794,852336
1761988800,851810
1761988806,855464
1761988812,859117
1761988818,862771
1761988824,866424
1761988830,870078
1761988836,866300
1761988842,862522
1761988848,858745
1761988854,854967
1761988860,851189
1761988866,855563
1761988872,859938
1761988878,864312
1761988884,868687
1761988890,873061
1761988896,868594
1761988902,864127
1761988908,859659
1761988914,855192
1761988920,850725
1761988926,854894
1761988932,859063
1761988938,863231
1761988944,867400
1761988950,871569
1761988956,867457
1761988962,863345
1761988968,859233
1761988974,855121
1761988980,851009
1761988986,851515
1761988992,852020
1761988998,852526
1761989004,853031
1761989010,853537
1761989016,857671
1761989022,861804
1761989028,865938
1761989034,870071
1761989040,874205
1761989046,870508
1761989052,866811
1761989058,863115
1761989064,859418
1761989070,855721
1761989076,856003
1761989082,856284
1761989088,856566
1761989094,856847
1761989100,857129
1761989106,857513
1761989112,857897
1761989118,858281
1761989124,858665
1761989130,859049
1761989136,859370
1761989142,859691
1761989148,860011
1761989154,860332
1761989160,860653
1761989166,861584
1761989172,862515
1761989178,863447
1761989184,864378
1761989190,865309
1761989196,865655
1761989202,866002
1761989208,866348
1761989214,866695
1761989220,867041
1761989226,871401
1761989232,875761
1761989238,880120
1761989244,884480
1761989250,888840
1761989256,884226
1761989262,879611
1761989268,874997
1761989274,870382
1761989280,865768
1761989286,868966
1761989292,872165
1761989298,875363
1761989304,878562
1761989310,881760
1761989316,878404
1761989322,875048
1761989328,871692
1761989334,868336
1761989340,864980
1761989346,872374
1761989352,879767
1761989358,887161
1761989364,894554
1761989370,901948
1761989376,897613
1761989382,893278
1761989388,888942
1761989394,884607
1761989400,880272
1761989406,885384
1761989412,890496
1761989418,895608
1761989424,900720
1761989430,905832
1761989436,900952
1761989442,896071
1761989448,891191
1761989454,886310
1761989460,881430
1761989466,884222
1761989472,887014
1761989478,889806
1761989484,892598
1761989490,895390
1761989496,900061
1761989502,904732
1761989508,909404
1761989514,914075
1761989520,918746
1761989526,914072
1761989532,909397
1761989538,904723
1761989544,900048
1761989550,895374
1761989556,895440
1761989562,895507
1761989568,895573
1761989574,895640
1761989580,895706
1761989586,900181
1761989592,904656
1761989598,909132
1761989604,913607
1761989610,918082
1761989616,914106
1761989622,910130
1761989628,906154
1761989634,902178
1761989640,898202
1761989646,894865
1761989652,891529
1761989658,888192
1761989664,884856
1761989670,881519
1761989676,881236
1761989682,880953
1761989688,880669
1761989694,880386
1761989700,880103
1761989706,880145
1761989712,880188
1761989718,880230
1761989724,880273
1761989730,880315
1761989736,880173
1761989742,880030
1761989748,879888
1761989754,879745
1761989760,879603
1761989766,881276
1761989772,882949
1761989778,884621
1761989784,886294
1761989790,887967
1761989796,891934
1761989802,895901
1761989808,899869
1761989814,903836
1761989820,907803
1761989826,902797
1761989832,897792
1761989838,892786
1761989844,887781
1761989850,882775
1761989856,883965
1761989862,885156
1761989868,886346
1761989874,887537
1761989880,888727
1761989886,891493
1761989892,894260
1761989898,897026
1761989904,899793
1761989910,902559
1761989916,901091
1761989922,899623
1761989928,898155
1761989934,896687
1761989940,895219
1761989946,894624
1761989952,894028
1761989958,893433
1761989964,892837
1761989970,892242
1761989976,892442
1761989982,892642
1761989988,892842
1761989994,893042
1761990000,893242
1761990006,892473
1761990012,891703
1761990018,890934
1761990024,890164
1761990030,889395
1761990036,889007
1761990042,888619
1761990048,888231
1761990054,887843
1761990060,887455
1761990066,887225
1761990072,886996
1761990078,886766
1761990084,886537
1761990090,886307
1761990096,887859
1761990102,889411
1761990108,890962
1761990114,892514
1761990120,894066
1761990126,892130
1761990132,890194
1761990138,888258
1761990144,886322
1761990150,884386
1761990156,885170
1761990162,885954
1761990168,886738
1761990174,887522
1761990180,888306
1761990186,887948
1761990192,887591
1761990198,887233
1761990204,886876
1761990210,886518
1761990216,886351
1761990222,886184
1761990228,886016
1761990234,885849
1761990240,885682
1761990246,885655
1761990252,885628
1761990258,885600
1761990264,885573
1761990270,885546
1761990276,888485
1761990282,891424
1761990288,894364
1761990294,897303
1761990300,900242
1761990306,896800
1761990312,893359
1761990318,889917
1761990324,886476
1761990330,883034
1761990336,882920
1761990342,882807
1761990348,882693
1761990354,882580
1761990360,882466
1761990366,882802
1761990372,883138
1761990378,883474
1761990384,883810
1761990390,884146
1761990396,883823
1761990402,883500
1761990408,883176
1761990414,882853
1761990420,882530
1761990426,882617
1761990432,882704
1761990438,882792
1761990444,882879
1761990450,882966
1761990456,883290
1761990462,883614
1761990468,883938
1761990474,884262
1761990480,884586
1761990486,889293
1761990492,894000
1761990498,898706
1761990504,903413
1761990510,908120
1761990516,903687
1761990522,899254
1761990528,894822
1761990534,890389
1761990540,885956
1761990546,886358
1761990552,886761
1761990558,887163
1761990564,887566
1761990570,887968
1761990576,889892
1761990582,891816
1761990588,893740
1761990594,895664
1761990600,897588
1761990606,897816
1761990612,898044
1761990618,898272
1761990624,898500
1761990630,898728
1761990636,897473
1761990642,896218
1761990648,894962
1761990654,893707
1761990660,892452
1761990666,892577
1761990672,892702
1761990678,892826
1761990684,892951
1761990690,893076
1761990696,893362
1761990702,893649
1761990708,893935
1761990714,894222
1761990720,894508
1761990726,895410
1761990732,896311
1761990738,897213
1761990744,898114
1761990750,899016
1761990756,899420
1761990762,899824
1761990768,900228
1761990774,900632
1761990780,901036
1761990786,901653
1761990792,902270
1761990798,902886
1761990804,903503
1761990810,904120
1761990816,904850
1761990822,905581
1761990828,906311
1761990834,907042
1761990840,907772
1761990846,913260
1761990852,918748
1761990858,924236
1761990864,929724
1761990870,935212
1761990876,931525
1761990882,927838
1761990888,924150
1761990894,920463
1761990900,916776
1761990906,916442
1761990912,916109
1761990918,915775
1761990924,915442
1761990930,915108
1761990936,917314
1761990942,919521
1761990948,921727
1761990954,923934
1761990960,926140
1761990966,922461
1761990972,918782
1761990978,915102
1761990984,911423
1761990990,907744
1761990996,907790
1761991002,907835
1761991008,907881
1761991014,907926
1761991020,907972
1761991026,914466
1761991032,920961
1761991038,927455
1761991044,933950
1761991050,940444
1761991056,936287
1761991062,932130
1761991068,927974
1761991074,923817
1761991080,919660
1761991086,919976
1761991092,920292
1761991098,920608
1761991104,920924
1761991110,921240
1761991116,928034
1761991122,934829
1761991128,941623
1761991134,948418
1761991140,955212
1761991146,957876
1761991152,960540
1761991158,963204
1761991164,965868
1761991170,968532
1761991176,964286
1761991182,960039
1761991188,955793
1761991194,951546
1761991200,947300
1761991206,940781
1761991212,934261
1761991218,927742
1761991224,921222
1761991230,914703
1761991236,915304
1761991242,915905
1761991248,916505
1761991254,917106
1761991260,917707
1761991266,923401
1761991272,929096
1761991278,934790
1761991284,940485
1761991290,946179
1761991296,946458
1761991302,946737
1761991308,947017
1761991314,947296
1761991320,947575
1761991326,940748
1761991332,933921
1761991338,927093
1761991344,920266
1761991350,913439
1761991356,913368
1761991362,913297
1761991368,913225
1761991374,913154
1761991380,913083
1761991386,920833
1761991392,928582
1761991398,936332
1761991404,944081
1761991410,951831
1761991416,947493
1761991422,943154
1761991428,938816
1761991434,934477
1761991440,930139
1761991446,934898
1761991452,939657
1761991458,944417
1761991464,949176
1761991470,953935
1761991476,947459
1761991482,940983
1761991488,934507
1761991494,928031
1761991500,921555
1761991506,921911
1761991512,922267
1761991518,922623
1761991524,922979
1761991530,923335
1761991536,924521
1761991542,925706
1761991548,926892
1761991554,928077
1761991560,929263
1761991566,936255
1761991572,943247
1761991578,950239
1761991584,957231
1761991590,964223
1761991596,957447
1761991602,950671
1761991608,943894
1761991614,937118
1761991620,930342
1761991626,937068
1761991632,943795
1761991638,950521
1761991644,957248
1761991650,963974
1761991656,963988
1761991662,964003
1761991668,964017
1761991674,964032
1761991680,964046
1761991686,957940
1761991692,951835
1761991698,945729
1761991704,939624
1761991710,933518
1761991716,940510
1761991722,947502
1761991728,954494
1761991734,961486
1761991740,968478
1761991746,960206
1761991752,951933
1761991758,943661
1761991764,935388
1761991770,927116
1761991776,925873
1761991782,924630
1761991788,923386
1761991794,922143
1761991800,920900
1761991806,928094
1761991812,935287
1761991818,942481
1761991824,949674
1761991830,956868
1761991836,950730
1761991842,944593
1761991848,938455
1761991854,932318
1761991860,926180
1761991866,933199
1761991872,940218
1761991878,947238
1761991884,954257
1761991890,961276
1761991896,956307
1761991902,951338
1761991908,946370
1761991914,941401
1761991920,936432
1761991926,939430
1761991932,942427
1761991938,945425
1761991944,948422
1761991950,951420
1761991956,951205
1761991962,950990
1761991968,950774
1761991974,950559
1761991980,950344
1761991986,961738
1761991992,973131
1761991998,984525
1761992004,995918
1761992010,1007312
1761992016,1002982
1761992022,998653
1761992028,994323
1761992034,989994
1761992040,985664
1761992046,978914
1761992052,972165
1761992058,965415
1761992064,958666
1761992070,951916
1761992076,950710
1761992082,949503
1761992088,948297
1761992094,947090
1761992100,945884
1761992106,948178
1761992112,950472
1761992118,952766
1761992124,955060
1761992130,957354
1761992136,956856
1761992142,956359
1761992148,955861
1761992154,955364
1761992160,954866
1761992166,954420
1761992172,953975
1761992178,953529
1761992184,953084
1761992190,952638
1761992196,953532
1761992202,954427
1761992208,955321
1761992214,956216
1761992220,957110
1761992226,959535
1761992232,961960
1761992238,964384
1761992244,966809
1761992250,969234
1761992256,970271
1761992262,971308
1761992268,972344
1761992274,973381
1761992280,974418
1761992286,974068
1761992292,973719
1761992298,973369
1761992304,973020
1761992310,972670
1761992316,972896
1761992322,973123
1761992328,973349
1761992334,973576
1761992340,973802
1761992346,968525
1761992352,963248
1761992358,957972
1761992364,952695
1761992370,947418
1761992376,947607
1761992382,947796
1761992388,947984
1761992394,948173
1761992400,948362
1761992406,949388
1761992412,950413
1761992418,951439
1761992424,952464
1761992430,953490
1761992436,954027
1761992442,954564
1761992448,955100
1761992454,955637
1761992460,956174
1761992466,955964
1761992472,955755
1761992478,955545
1761992484,955336
1761992490,955126
1761992496,956424
1761992502,957721
1761992508,959019
1761992514,960316
1761992520,961614
1761992526,968282
1761992532,974950
1761992538,981618
1761992544,988286
1761992550,994954
1761992556,989374
1761992562,983794
1761992568,978214
1761992574,972634
1761992580,967054
1761992586,965773
1761992592,964492
1761992598,963212
1761992604,961931
1761992610,960650
1761992616,961894
1761992622,963138
1761992628,964382
1761992634,965626
1761992640,966870
1761992646,971791
1761992652,976712
1761992658,981632
1761992664,986553
1761992670,991474
1761992676,986703
1761992682,981932
1761992688,977160
1761992694,972389
1761992700,967618
1761992706,973104
1761992712,978591
1761992718,984077
1761992724,989564
1761992730,995050
1761992736,982656
1761992742,970263
1761992748,957869
1761992754,945476
1761992760,933082
1761992766,935887
1761992772,938692
1761992778,941496
1761992784,944301
1761992790,947106
1761992796,942456
1761992802,937806
1761992808,933157
1761992814,928507
1761992820,923857
1761992826,923731
1761992832,923604
1761992838,923478
1761992844,923351
1761992850,923225
1761992856,924250
1761992862,925275
1761992868,926299
1761992874,927324
1761992880,928349
1761992886,932704
1761992892,937059
1761992898,941415
1761992904,945770
1761992910,950125
1761992916,945386
1761992922,940647
1761992928,935907
1761992934,931168
1761992940,926429
1761992946,930147
1761992952,933866
1761992958,937584
1761992964,941303
1761992970,945021
1761992976,941318
1761992982,937615
1761992988,933911
1761992994,930208
1761993000,926505
1761993006,924662
1761993012,922819
1761993018,920975
1761993024,919132
1761993030,917289
1761993036,917588
1761993042,917887
1761993048,918186
1761993054,918485
1761993060,918784
1761993066,918773
1761993072,918762
1761993078,918750
1761993084,918739
1761993090,918728
1761993096,923215
1761993102,927702
1761993108,932190
1761993114,936677
1761993120,941164
1761993126,936535
1761993132,931906
1761993138,927278
1761993144,922649
1761993150,918020
1761993156,919157
1761993162,920294
1761993168,921430
1761993174,922567
1761993180,923704
1761993186,923650
1761993192,923595
1761993198,923541
1761993204,923486
1761993210,923432
1761993216,923812
1761993222,924192
1761993228,924572
1761993234,924952
1761993240,925332
1761993246,929522
1761993252,933711
1761993258,937901
1761993264,942090
1761993270,946280
1761993276,945545
1761993282,944810
1761993288,944074
1761993294,943339
1761993300,942604
1761993306,937899
1761993312,933194
1761993318,928489
1761993324,923784
1761993330,919079
1761993336,919144
1761993342,919209
1761993348,919273
1761993354,919338
1761993360,919403
1761993366,919387
1761993372,919371
1761993378,919355
1761993384,919339
1761993390,919323
1761993396,919725
1761993402,920126
1761993408,920528
1761993414,920929
1761993420,921331
1761993426,921061
1761993432,920790
1761993438,920520
1761993444,920249
1761993450,919979
1761993456,920754
1761993462,921528
1761993468,922303
1761993474,923077
1761993480,923852
1761993486,923577
1761993492,923302
1761993498,923026
1761993504,922751
1761993510,922476
1761993516,926802
1761993522,931127
1761993528,935453
1761993534,939778
1761993540,944104
1761993546,944782
1761993552,945459
1761993558,946137
1761993564,946814
1761993570,947492
1761993576,943100
1761993582,938708
1761993588,934316
1761993594,929924
1761993600,925532
1761993606,925147
1761993612,924762
1761993618,924378
1761993624,923993
1761993630,923608
1761993636,924364
1761993642,925120
1761993648,925876
1761993654,926632
1761993660,927388
1761993666,931123
1761993672,934858
1761993678,938594
1761993684,942329
1761993690,946064
1761993696,941416
1761993702,936768
1761993708,932120
1761993714,927472
1761993720,922824
1761993726,922873
1761993732,922922
1761993738,922970
1761993744,923019
1761993750,923068
1761993756,923426
1761993762,923783
1761993768,924141
1761993774,924498
1761993780,924856
1761993786,925113
1761993792,925371
1761993798,925628
1761993804,925886
1761993810,926143
1761993816,926454
1761993822,926765
1761993828,927077
1761993834,927388
1761993840,927699
1761993846,932603
1761993852,937507
1761993858,942412
1761993864,947316
1761993870,952220
1761993876,951918
1761993882,951615
1761993888,951313
1761993894,951010
1761993900,950708
1761993906,946470
1761993912,942231
1761993918,937993
1761993924,933754
1761993930,929516
1761993936,935226
1761993942,940935
1761993948,946645
1761993954,952354
1761993960,958064
1761993966,953370
1761993972,948675
1761993978,943981
1761993984,939286
1761993990,934592
1761993996,936706
1761994002,938820
1761994008,940935
1761994014,943049
1761994020,945163
1761994026,950881
1761994032,956600
1761994038,962318
1761994044,968037
1761994050,973755
1761994056,968743
1761994062,963731
1761994068,958719
1761994074,953707
1761994080,948695
1761994086,948522
1761994092,948349
1761994098,948177
1761994104,948004
1761994110,947831
1761994116,947733
1761994122,947634
1761994128,947536
1761994134,947437
1761994140,947339
1761994146,948241
1761994152,949142
1761994158,950044
1761994164,950945
1761994170,951847
1761994176,953661
1761994182,955474
1761994188,957288
1761994194,959101
1761994200,960915
1761994206,961995
1761994212,963075
1761994218,964155
1761994224,965235
1761994230,966315
1761994236,969025
1761994242,971734
1761994248,974444
1761994254,977153
1761994260,979863
1761994266,975731
1761994272,971599
1761994278,967467
1761994284,963335
1761994290,959203
1761994296,959225
1761994302,959246
1761994308,959268
1761994314,959289
1761994320,959311
1761994326,960370
1761994332,961429
1761994338,962489
1761994344,963548
1761994350,964607
1761994356,965465
1761994362,966324
1761994368,967182
1761994374,968041
1761994380,968899
1761994386,971057
1761994392,973216
1761994398,975374
1761994404,977533
1761994410,979691
1761994416,982308
1761994422,984925
1761994428,987541
1761994434,990158
1761994440,992775
1761994446,997039
1761994452,1001303
1761994458,1005567
1761994464,1009831
1761994470,1014095
