timestamp,total_memory,java_heap,native_heap,code,stack,graphics,cpu_usage
1782491787,381047,33012,109200,89508,3276,130488,0.0
1782491793,565659,39684,217804,90776,3300,194872,105.25852585258527
1782491799,614448,44680,207960,91152,3432,248868,146.014105578115
1782491805,574180,30416,205568,91152,3436,225216,95.62581203984409
1782491810,576828,30448,209012,91152,3436,224392,109.37365010799137
1782491816,564536,25440,201732,91152,3436,224392,96.98546952938625
1782491822,570008,26148,202896,91152,3436,227988,96.06801275239107
1782491828,568136,24528,200604,91152,3408,230676,93.07624890446976
1782491834,575464,25284,200368,91152,3408,237480,94.48545375597047
1782491839,573508,24204,199356,91152,3408,237608,92.36111111111111
1782491845,618628,25304,200496,91152,3276,280616,96.34408602150538
1782491851,577008,25856,201312,91168,3276,237608,93.6952714535902
1782491857,575207,24496,199560,91168,2680,239656,92.47958745165448
1782491862,613887,24352,199472,91168,2680,278568,91.26712328767124
1782491868,573459,24312,200040,91168,2680,237608,87.39352640545145
1782491874,575199,24576,200228,91168,2680,238896,94.0152339499456
1782491880,577851,24396,200368,91168,2680,241584,80.61749571183533
1782491886,578547,24608,200848,91168,2680,241584,95.64652371669915
1782491891,575951,24368,200788,91160,2492,239536,87.56133987625347
1782491897,577627,24332,200452,91160,2492,241584,91.34948096885813
1782491903,575607,24332,200480,91160,2492,239536,93.85378477463877
1782491909,575979,24220,200872,91160,2492,239536,90.57261049423036
1782491914,619447,24532,201016,91160,2492,282544,93.236920459379
1782491920,594499,25236,191880,91160,2492,266028,92.46575342465754
1782491926,584115,24304,214892,91144,2492,233564,108.7144089732528
1782491932,613199,24248,203588,91144,2492,274008,94.17786308381318
1782491938,573715,24228,203020,91148,2492,235108,90.84953046516708
1782491943,573363,24340,200492,91144,2492,237156,94.76869865974923
1782491949,612935,24372,200604,91144,2492,276580,91.0200523103749
1782491955,573499,24300,200152,91144,2492,237668,102.37214363438521
1782491961,570882,24224,199652,91144,2492,235620,95.36307961504812
1782491966,611798,24116,199716,91144,2492,276580,90.25191675794085
1782491972,571454,24468,199976,91144,2492,235620,91.58190867777537
1782491978,571078,24240,199828,91144,2492,235620,91.54403689874809
1782491984,571598,24516,200056,91144,2500,235624,91.72738962708958
1782491989,614426,24416,199976,91144,2500,278632,99.84936518183774
1782491995,616590,24144,200456,91144,2500,280680,100.46669495120916
1782492001,572234,24784,200516,91144,2500,235624,104.36307827230871
1782492007,572726,24064,199680,91144,2500,237672,91.67755991285404
1782492013,574067,24240,200332,91144,2500,238184,95.75888051668461
1782492018,573935,24304,200136,91144,2500,238184,90.75921908893709
1782492024,571663,24288,199924,91144,2500,236136,91.90600522193212
1782492030,614619,24220,199936,91144,2500,279144,91.78617992177314
1782492036,617191,24128,200552,91144,2500,281192,94.85614646904969
1782492042,571639,24284,199896,91144,2500,236136,101.8843404808317
1782492047,571927,24324,200144,91144,2500,236136,101.54583061180055
1782492053,614563,24136,199964,91144,2500,279144,104.01597514976703
1782492059,574239,24332,200400,91144,2500,238184,96.36678200692042
1782492065,571647,24124,200064,91144,2500,236136,77.11665600341225
1782492070,571751,24220,200056,91144,2516,236136,97.18492854049371
1782492076,615367,24312,200472,91144,2516,279144,87.27586951825448
1782492082,572031,24284,200172,91144,2516,236136,93.86343993085566
1782492088,571755,24100,200076,91144,2516,236136,85.91065292096219
1782492094,572119,24312,200216,91148,2516,236136,87.20781980450488
1782492099,572367,24384,200380,91156,2516,236136,93.54908306364617
1782492105,571907,24096,200208,91156,2516,236136,100.06537371976465
1782492111,616959,24200,200096,91156,2520,281192,100.54359643400738
1782492117,615687,24336,200732,91156,2520,279144,97.79908476792329
1782492122,571887,24172,200108,91156,2520,236136,100.15109000647529
1782492128,591650,24548,200628,91156,2520,254996,90.71811361200429
1782492134,631722,24216,200072,91156,2520,295956,86.941431670282
1782492140,631894,24320,200132,91156,2520,295956,102.80495759947814
1782492146,588713,24136,200136,91156,2520,252948,99.73935708079931
1782492151,590865,24216,200160,91156,2520,254996,92.23569453307807
1782492157,588877,24236,200200,91156,2520,252948,87.5
1782492163,591077,24088,200504,91156,2520,254996,91.35427952329361
1782492169,589292,24300,200556,91156,2520,252948,95.68221070811744
1782492175,589144,24336,200368,91156,2520,252948,98.59034600598035
1782492180,632124,24420,200252,91160,2520,295956,100.69084628670122
1782492186,591464,24420,200548,91156,2520,254996,99.67497291440954
1782492192,588953,24196,200304,91156,2520,252948,98.15738131367874
