timestamp,total_memory,java_heap,native_heap,code,stack,graphics,cpu_usage
1782492800,384185,33324,111084,89640,3016,131656,0.0
1782492806,553027,26752,220916,91596,3096,192720,136.3390441839495
1782492812,773715,31164,381100,91828,3192,248364,308.8618784530387
1782492818,810629,37168,407368,91832,3212,252956,334.01360544217687
1782492824,846113,59308,374052,91828,3212,299604,182.9984544049459
1782492830,896137,62168,392804,91828,3224,327996,268.1328348361557
1782492835,936205,64020,425516,91832,3224,333500,209.15962650066695
1782492841,863710,44620,430272,91828,3196,275664,236.23924078569854
1782492847,908718,25460,467956,91828,3196,302160,249.7793468667255
1782492853,873190,30272,405272,91828,3196,324496,208.16053511705687
1782492858,895826,35268,419896,91832,3020,327692,233.17286652078772
1782492864,948722,55852,447016,91840,3020,332860,222.18294299602297
1782492870,911278,36972,383964,91844,2664,377788,231.80712231807124
1782492876,906570,28092,398608,91844,2664,367308,235.9545555803074
1782492881,863522,34632,393484,91840,2664,322852,108.62648442751512
1782492887,909386,31868,388352,91840,2664,376612,104.12926391382406
1782492893,920226,51128,422196,91840,2664,334344,168.5328612524895
1782492899,922686,35428,437036,91832,2664,337668,206.38250390537826
1782492905,888502,30716,423540,91832,2664,321692,118.42794759825328
1782492910,926294,31112,441156,91832,2664,341472,131.79396092362344
1782492916,926410,29496,425652,91832,2664,358704,101.32158590308372
1782492922,979530,30000,423752,91832,2664,413220,107.08102108768036
1782492928,916222,26184,419556,91832,2664,357924,95.63096030161898
1782492934,918650,27408,420380,91832,2664,358308,106.47674159804139
1782492939,916546,26080,419708,91832,2584,358308,100.91702080071572
1782492945,929578,32776,426036,91832,2584,358308,108.05474534440206
1782492951,987542,33636,427016,91824,2584,414428,116.60418963616317
1782492957,976198,27992,421300,91820,2584,414428,105.85605721949038
1782492963,944962,39972,433376,91820,2584,359132,118.06480248557479
1782492968,975458,28420,422172,91820,2584,412380,106.06262491672219
1782492974,961618,34148,428292,91820,2584,386692,130.14525139664806
1782492980,958942,32456,425260,91820,2584,388740,109.78667253133933
1782492986,1005730,30380,422920,91820,2584,439940,95.81048475542883
1782492992,1029270,41244,433544,91820,2588,441988,113.29633740288567
1782492997,999730,27344,419948,91820,2588,439940,94.71571906354515
1782493003,959150,32752,425160,91820,2588,388740,101.37839039573144
1782493009,950678,28320,421116,91820,2588,388740,105.06993006993007
1782493015,997326,25960,418924,91820,2588,439940,94.67989179440937
1782493020,1014454,34948,427064,91820,2588,439940,109.4606542882405
1782493026,944738,26360,419184,91820,2588,386692,97.78374748153122
1782493032,955446,30848,423352,91820,2588,388740,99.07773386034255
1782493038,952778,30180,423400,91820,2588,386692,108.12250332889481
1782493044,1004914,28964,421456,91820,2588,441988,94.87581114343253
1782493049,1023458,38336,430624,91820,2588,441988,109.18069584736251
1782493055,998050,26516,419084,91820,2588,439940,96.26849194082578
1782493061,966478,35960,429264,91820,2588,388740,105.16853932584269
1782493067,956890,31516,424120,91820,2588,388740,104.39367311072057
1782493072,1004782,28672,421608,91820,2588,441988,95.47693685624719
1782493078,955462,31432,424700,91820,2588,386820,106.31111111111112
1782493084,1000162,26016,419512,91820,2588,442116,93.89838029731528
1782493090,948254,26784,420084,91820,2592,388868,94.54545454545455
1782493096,946390,26860,420184,91820,2592,386820,105.028927458834
1782493101,946402,25920,419084,91824,2592,388868,96.84674751929437
1782493107,953970,31032,423572,91832,2592,386820,108.5524861878453
1782493113,944874,26036,419472,91832,2592,386820,95.88486620193389
1782493119,953270,30372,423528,91836,2592,386820,101.75985742927156
1782493125,1016898,35348,428928,91832,2592,440068,108.39285714285714
1782493130,944794,26312,419108,91832,2592,386820,95.16596123858321
1782493136,1011350,31872,424676,91832,2592,442244,106.78453038674034
1782493142,944990,26336,419148,91832,2592,386948,102.36634531113057
1782493148,931906,42128,428288,91832,2592,348932,197.58930528161298
1782493154,954421,29752,406848,91832,2592,405256,120.13468013468014
1782493159,951349,26212,402536,91832,2592,410036,88.73114463176574
1782493165,902621,29960,402984,91832,2592,357108,117.35241502683363
1782493171,892661,26240,398660,91832,2592,355188,94.38596491228071
1782493177,906737,33556,405420,91832,2592,355188,103.81270903010034
1782493182,960257,32364,404832,91832,2592,410484,106.7853170189099
1782493188,951217,28084,400072,91832,2592,410484,101.03743797925124
1782493194,916645,38500,410028,91832,2592,355536,108.99424014178112
1782493200,896005,26928,398912,91832,2592,357584,94.75343391128125
1782493205,905329,31052,404108,91832,2592,357584,102.21923335574982
1782493211,956433,30216,402800,91832,2592,410832,100.64458768615248
1782493217,896665,27084,399408,91832,2592,357584,88.1190317566067
1782493223,963153,33896,405708,91832,2592,410960,103.72000880475456
1782493229,892637,26232,398152,91832,2592,355664,95.81580695151649
1782493235,1020717,40932,443920,91832,2592,423276,152.82275711159738
1782493240,999761,32276,431620,91832,2592,423276,95.21299956082565
1782493246,937453,27828,427008,91832,2592,370028,98.31195138419987
1782493252,1014217,39612,438436,91832,2592,423576,118.96243291592128
1782493258,991581,26884,426480,91832,2592,425624,104.68784714507886
1782493263,967325,38940,428688,91824,2592,387100,109.00981266726137
1782493269,1003201,30520,419732,91824,2592,440348,101.10864745011085
1782493275,947253,28236,417268,91820,2592,389148,95.50930996714129
1782493281,970577,40200,423164,91824,2592,394608,119.28251121076232
1782493287,1000053,29136,408436,91820,2568,449904,96.1719274680994
1782493292,952273,32588,412500,91820,2568,394608,104.56468492540635
1782493298,952341,31480,411608,91836,2568,396656,103.2371724289804
1782493304,1012489,35388,414600,91836,2568,449904,101.77304964539007
1782493310,964781,38916,418660,91836,2568,394608,108.58530125800043
1782493316,942645,28108,407332,91836,2568,394608,96.20821180166031
1782493321,953229,33088,412936,91836,2568,394608,104.48618784530386
1782493327,1003329,31412,411464,91836,2568,447856,97.89776499225492
1782493333,952917,30148,409688,91836,2568,400484,102.0026702269693
1782493339,1007917,31132,410456,91836,2568,453732,107.89121711992865
1782493344,1001377,26380,406620,91836,2568,455780,92.512184315463
1782493350,976461,41052,420280,91836,2568,402532,109.99555752998667
1782493356,1006669,29244,409044,91836,2568,455780,95.91474245115454
1782493362,952829,28752,408944,91836,2568,402532,96.97508896797153
1782493368,949629,28500,408044,91836,2568,400484,111.18464592984778
1782493373,948269,26808,406328,91836,2568,402532,95.08998000444345
1782493379,977561,41388,421036,91836,2568,402532,116.6035212837085
1782493385,1002503,27940,408232,91836,2568,453732,98.46153846153847
1782493391,959827,33372,413372,91836,2568,400484,107.3345259391771
1782493397,1015223,34932,415024,91836,2568,452668,113.16725978647686
1782493402,1002803,28804,408732,91836,2568,452668,97.91985986424349
1782493408,968715,37396,417252,91836,2568,401468,119.70738195522057
1782493414,946771,26416,406284,91836,2568,401468,99.71522453450164
1782493420,961375,33860,413444,91836,2568,401468,97.85445697854456
1782493426,954197,30308,409812,91836,2568,401468,104.75128262324336
1782493431,997657,26104,406276,91836,2568,452668,97.32620320855615
1782493437,946085,27076,406976,91836,2568,399420,107.9393398751115
1782493443,999389,25900,406160,91836,2568,454716,94.35336976320583
1782493449,946257,27096,407128,91836,2568,399420,97.99911071587371
1782493455,1013793,32928,413532,91836,2568,454716,106.10452349582783
1782493460,1008097,30728,410036,91836,2568,454716,99.44308309200267
1782493466,975849,41932,419480,91836,2568,401816,121.22842412015243
1782493472,947661,29532,405740,91836,2568,399768,93.14472252448314
1782493478,953473,32208,408876,91836,2568,399768,113.03952748750568
1782493483,1008001,32204,410156,91836,2568,453016,104.6450482033304
1782493489,965477,37564,413472,91836,2568,401816,99.62331043651673
1782493495,945173,28380,404400,91836,2568,399768,107.14756982625909
1782493501,943085,26108,402536,91836,2568,401816,97.01824655095683
1782493507,967121,39428,415300,91836,2568,399768,101.5344147303814
