timestamp,total_memory,java_heap,native_heap,code,stack,graphics,cpu_usage
1782486730,394910,33516,111424,89864,3264,141052,0.0
1782486736,376598,22064,105840,89864,3268,139004,69.41780057996877
1782486742,376574,21684,105928,89864,3256,139280,60.98418277680141
1782486748,376184,21288,105936,89864,3256,139280,62.84463894967177
1782486753,376200,21292,105940,89864,3256,139280,58.36079982421446
1782486759,318365,22940,92688,89628,3272,93484,26.79509632224168
1782486765,316611,21276,92604,89628,3272,93484,10.084033613445378
1782486771,316503,21172,92604,89628,3272,93484,11.26272471301711
1782486776,316527,21184,92604,89628,3276,93484,9.967213114754099
1782486782,364963,23816,123752,89628,3356,108008,45.565217391304344
1782486788,353595,22044,114240,89628,3172,108136,65.27415143603133
1782486794,386879,21636,114216,89628,2948,142144,63.35078534031413
1782486800,384463,21264,114224,89628,2948,140096,59.85561146357471
1782486806,384406,21288,114224,89628,2948,140096,61.27735596248325
1782486811,318637,22820,98332,89628,2948,88604,13.585891574134553
1782486817,316905,21172,98252,89628,2948,88604,10.366791126729629
1782486823,316855,21132,98252,89628,2948,88604,9.39947780678851
1782486829,316879,21156,98252,89628,2948,88604,10.613310134841235
1782486834,368123,22628,123280,89628,2948,113324,57.98374698001317
1782486840,358995,21912,114876,89628,2948,113324,62.13251426064063
1782486846,378351,21580,115012,89628,2924,132900,62.07957792921521
1782486852,378031,21260,115016,89628,2924,132900,63.0239192451174
1782486858,325153,22800,103404,89628,2924,90076,47.91896058136974
1782486863,318969,21284,98740,89628,2924,90072,10.628875110717448
1782486869,318813,21136,98740,89628,2924,90072,9.88939492517892
1782486875,318797,21116,98744,89628,2924,90072,10.855767126285839
1782486881,318797,21116,98744,89628,2924,90072,11.267605633802818
1782486887,365425,22560,123488,89612,2924,110488,76.54485049833887
1782486892,378181,22136,115056,89612,2924,132104,61.51180420186269
1782486898,377293,21244,115064,89612,2924,132104,62.91739894551846
1782486904,377289,21240,115064,89612,2924,132104,60.49681248626072
1782486910,332696,22812,98744,89612,2924,102252,32.39768587958003
1782486916,331048,21216,98696,89612,2924,102252,10.375906792701693
1782486921,330936,21108,98696,89612,2924,102252,10.55641082032109
1782486927,330960,21128,98696,89612,2924,102252,9.671848013816927
1782486933,382592,22504,125964,89616,2924,125232,33.85497024465506
1782486939,369620,21904,115644,89616,2924,123184,69.27025217585361
1782486945,401484,21528,115788,89612,2924,155280,62.9661751951431
1782486950,401180,21224,115788,89612,2924,155280,61.98675496688742
1782486956,401176,21220,115788,89612,2924,155280,63.31944748958561
1782486962,335979,22776,99692,89616,2924,104616,15.993046501521077
1782486968,334267,21204,99556,89616,2924,104616,10.353147620092125
1782486974,334179,21120,99556,89616,2924,104616,9.529997834091402
1782486979,334175,21116,99556,89616,2924,104616,10.124372681649573
1782486985,402327,22576,124040,89612,2924,146812,54.549440912080684
1782486991,391311,21904,115740,89612,2924,144764,62.796833773087066
1782486997,401391,21560,115484,89612,2860,155516,62.604120999561594
1782487003,401075,21248,115484,89612,2860,155516,63.853050513885854
1782487009,342954,22768,104460,89612,2860,106892,49.91181657848324
1782487014,335922,21252,99076,89612,2860,106760,10.806100217864923
1782487020,335802,21140,99076,89612,2860,106760,10.028590279305035
1782487026,335782,21116,99076,89612,2860,106760,9.833187006145742
1782487032,335790,21128,99076,89612,2860,106760,9.856985698569858
1782487037,378614,22580,124864,89612,2860,122328,73.09114639982597
1782487043,391330,22120,116428,89612,2860,143944,61.619951445596996
1782487049,390454,21236,116440,89612,2860,143944,64.82635796972396
1782487055,390474,21244,116448,89612,2860,143944,60.92184368737475
1782487060,339663,22804,100296,89612,2860,107752,37.42384682332463
1782487066,337375,21192,99624,89612,2860,107752,10.314685314685315
1782487072,337311,21132,99624,89612,2860,107752,10.04847950639048
1782487078,337303,21124,99624,89612,2860,107752,9.503239740820735
1782487084,402511,22532,126396,89612,2860,144748,27.69363911726525
1782487089,396950,21884,119176,89612,2860,147052,64.55892107008623
1782487095,395606,21548,117668,89612,2836,147584,63.4948866162739
1782487101,393246,21236,117668,89612,2836,145536,61.17127071823204
1782487107,393226,21216,117668,89612,2836,145536,61.91624643718483
1782487113,339886,22796,100492,89612,2836,107784,20.043956043956044
1782487118,338334,21212,100528,89612,2836,107784,11.388523872098116
1782487124,338258,21136,100528,89612,2836,107784,9.70747562296858
1782487130,338246,21128,100528,89612,2836,107784,10.589013898080742
1782487136,406017,22576,125148,89612,2836,149480,44.78009773434029
1782487141,393869,21880,115748,89612,2836,147432,65.05762122200478
1782487147,404377,21556,115828,89612,2836,158184,63.04300371098014
1782487153,406105,21232,115836,89612,2836,160232,64.12754650132861
1782487159,353349,22776,105124,89616,2836,116632,57.43681503019459
1782487165,339753,21244,100044,89612,2836,109644,10.398766248072262
