timestamp,total_memory,java_heap,native_heap,code,stack,graphics,cpu_usage
1782493792,378880,35488,114300,89956,3076,120492,0.0
1782493798,584349,47168,223708,91780,3160,198544,139.9695718322104
1782493804,722925,47820,321772,92404,3256,238780,201.85430463576157
1782493809,646200,50524,302640,92408,3300,178408,113.90433815350389
1782493815,702359,39840,323176,92756,3500,223524,108.26537359488648
1782493821,674283,30260,330964,92872,3544,197080,135.03746143675627
1782493827,671691,28076,330368,92872,3544,197220,65.39130434782608
1782493833,672019,28196,330524,92864,3544,197220,70.33158813263525
1782493838,673815,30208,330980,92876,3600,196400,74.65738525125082
1782493844,672759,29088,331052,92884,3656,196272,71.4441298192115
1782493850,672187,29264,330484,92884,3480,196272,67.13286713286713
1782493856,672147,29064,330612,92892,3488,196272,67.62028608582574
1782493862,689855,29204,331384,92892,3456,213084,60.2928509905254
1782493868,693075,30256,337864,92892,3468,208736,85.07688975525232
1782493874,694251,31088,338176,92880,3476,208736,85.88850174216029
1782493880,692371,30548,336776,92884,3416,208864,81.94867333623314
1782493885,695879,31216,339236,92880,3420,209228,83.34786399302529
1782493891,699435,32708,340080,92884,3420,210436,84.75316732197467
1782493897,695547,29868,339016,92880,3424,210436,74.22680412371135
1782493903,696519,30224,339840,92896,3424,210180,77.31381833835557
1782493909,722327,30544,339236,92896,3424,236268,69.33101650738487
1782493915,695859,30644,340196,92896,3428,209356,76.34782608695653
1782493920,695295,30748,339520,92896,3432,209356,68.80210618692409
1782493926,695347,30336,339840,92896,3436,209484,73.8327904451683
1782493932,695547,30312,340180,92896,3436,209356,74.70407715914072
1782493938,693803,29908,339084,92880,3440,209100,69.50447500545732
1782493944,694883,30628,339292,92884,3448,209228,69.09954653422587
1782493950,694815,30628,339332,92880,3452,209100,71.27335940895263
1782493955,696279,31172,340108,92880,3452,209228,81.16445796219857
1782493961,695148,30660,339620,92880,3452,209100,72.45873153779321
1782493967,721856,30764,339472,92880,3452,235852,68.94736842105263
1782493973,722264,31004,339636,92880,3452,235852,80.93994778067885
1782493979,695528,30996,339528,92880,3452,209228,61.85655825974585
1782493985,724192,31528,340352,92880,3452,236524,74.84769364664926
1782493990,695936,30452,339768,92892,3452,209900,71.19965352966652
1782493996,697519,30640,341140,92892,3452,209900,79.92942214380238
1782494002,694851,28984,340124,92892,3452,209900,70.26327147173068
1782494008,694855,29132,340236,92892,3452,209644,73.97438680269155
1782494014,721699,29260,340188,92892,3452,236396,72.33115468409585
1782494020,694595,29376,340260,92892,3452,209100,74.5674740484429
1782494025,695619,29520,341000,92884,3452,209228,72.58382642998028
1782494031,694087,28340,340388,92880,3452,209484,64.89292667099285
1782494037,693943,28344,340344,92892,3452,209356,65.89670952277184
1782494043,655951,29996,323260,92892,3452,186784,79.20621225194134
1782494049,672063,28584,314008,92892,3468,213536,70.91948966124065
1782494055,660571,42860,314272,93048,3572,186784,79.42143326758712
1782494060,659132,41908,313652,93056,3572,186912,71.81700474751834
1782494066,646200,28824,313676,93052,3572,187040,72.8213977566868
1782494072,648160,29176,315280,93052,3572,187040,86.76153514445882
1782494078,646376,28864,313932,93052,3572,186912,79.7583081570997
1782494084,648768,29572,315080,93052,3572,187448,73.68648648648649
1782494090,647152,28512,314520,93052,3572,187448,81.95374972984655
1782494096,657872,28664,314616,93052,3596,197892,77.74403470715835
1782494101,657215,28484,314388,93040,3596,197636,81.87031318923688
1782494107,657563,28592,314456,93044,3596,197796,78.33260963960052
1782494113,657007,28480,314532,93048,3596,197260,75.08710801393728
1782494119,656755,28324,314564,93048,3596,197132,69.41356006104208
1782494125,656619,28280,314592,93048,3596,197004,73.07692307692307
1782494131,682591,28360,313652,93048,3552,223884,64.4880174291939
1782494136,655807,28076,313644,93048,3552,197388,69.56521739130434
1782494142,656591,28708,313792,93048,3552,197388,64.34552666372852
1782494148,683299,29064,313652,93048,3552,223884,74.44659359552976
1782494154,656527,28956,313632,93048,3528,197260,63.78091872791519
1782494160,657220,29864,313544,93048,3528,197132,66.66666666666666
1782494165,657028,29544,313548,93048,3528,197260,59.92251399052949
1782494171,683444,29316,313568,93048,3528,223884,69.31216931216932
1782494177,656920,29520,313460,93048,3428,197388,64.069640914037
1782494183,656880,29240,313820,93044,3428,197260,63.709153862800264
1782494189,656808,29648,313464,93044,3428,197132,61.33625410733844
1782494195,684043,29492,314072,93056,3428,223884,77.29468599033817
1782494200,657079,29668,313604,93056,3292,197388,69.36917407327118
1782494206,656259,29644,312932,93056,3292,197260,65.96491228070175
1782494212,659911,29140,312984,93056,3292,201364,61.36462407648848
1782494218,655783,29100,312988,93056,3296,197260,63.96551724137931
1782494224,657475,30364,313284,93056,3296,197388,71.58171078538614
1782494230,656955,29928,313452,93056,3296,197132,69.77973568281939
1782494235,657119,29944,313728,93056,3296,197004,56.036545573199916
1782494241,656887,29584,313724,93056,3296,197132,58.458813108945975
1782494247,656979,29748,313900,93056,3296,196876,57.648327939590075
1782494253,684359,29688,314572,93044,3296,223632,83.74558303886926
1782494259,660068,29496,316712,93044,3296,197392,78.66549604916594
1782494264,658244,28872,315752,93052,3296,197136,81.61829375549692
1782494270,658072,28380,315816,93052,3296,197392,70.16934433347807
1782494276,658095,28240,315848,93052,3296,197392,67.30434782608695
1782494282,658215,28624,315836,93052,3296,197136,67.21955477957225
1782494288,657891,28536,315596,93052,3296,197136,65.29907147484344
1782494294,685131,28700,315892,93052,3312,223888,68.9295039164491
1782494299,657879,28280,315684,93052,3312,197264,68.47311827956989
1782494305,657911,28176,315680,93052,3312,197404,68.31812255541068
1782494311,658039,28172,315808,93052,3312,197404,67.76145203111496
1782494317,658395,28704,315868,93052,3324,197276,68.55154414963027
1782494323,657987,28316,315960,93052,3328,197148,67.15580492015538
1782494329,657943,28520,315712,93052,3328,197148,62.94855166450497
1782494335,658115,28648,315628,93052,3328,197276,66.6228358536051
1782494340,658027,28464,315716,93052,3332,197276,64.08313487767914
1782494346,657905,28488,315696,93052,3332,197148,70.83241333627733
1782494352,658813,29120,315812,93040,3356,197276,67.92945787067276
1782494358,659161,29480,315668,93040,3356,197276,67.91793976429507
1782494364,660434,30196,316104,93040,3356,197404,63.2541929862775
1782494369,660250,30028,315940,93052,3356,197532,75.40348612007747
1782494375,660297,30272,315864,93052,3356,197404,65.83497483037863
1782494381,659809,29704,316068,93052,3356,197276,67.92784865816101
1782494387,660993,29872,317084,93052,3356,197276,67.84083496412264
1782494393,660509,30156,316176,93052,3356,197404,71.43171321750604
1782494398,660413,30220,316140,93052,3356,197404,64.77520733304235
1782494404,660225,29988,316184,93052,3356,197404,68.47779215178956
1782494410,660021,30080,316144,93052,3356,197148,65.46245919477694
1782494416,660785,30424,316308,93052,3356,197404,66.72428694900606
1782494422,662033,29696,316228,93052,3356,199456,63.89721627408994
1782494428,659785,29604,316248,93052,3356,197276,65.14433433864714
1782494434,660825,29996,316896,93052,3356,197276,74.48335871220361
1782494440,661145,30592,316744,93052,3356,197148,63.65629110039457
1782494445,661573,30680,316796,93056,3356,197404,61.41834743005855
1782494451,660969,29768,317136,93056,3332,197404,75.78761841815378
1782494457,661241,29924,317384,93056,3332,197276,73.12013828867762
1782494463,662984,30332,318588,93056,3332,197404,73.449989198531
1782494469,660619,28836,317840,93056,3332,197276,65.59400484901917
1782494475,661267,29156,318160,93056,3332,197276,75.97173144876325
1782494480,660919,28948,317896,93056,3332,197404,71.68083714846306
1782494486,660479,28444,317960,93056,3332,197404,70.50610820244329
1782494492,660771,28744,318072,93056,3332,197276,63.5329469843314
1782494498,660627,28356,318184,93056,3332,197404,65.54511688879178
1782494504,660779,28548,318264,93056,3332,197276,65.31317494600431
1782494510,661027,28920,318136,93056,3336,197276,70.4807483141179
1782494515,661319,28896,318448,93040,3336,197276,68.316181300635
1782494521,660887,28752,318028,93040,3336,197404,72.91849255039439
1782494527,660867,28672,318196,93044,3336,197276,60.111635895234
1782494533,660875,28656,318176,93040,3368,197276,63.05159165751921
1782494539,661431,28852,318264,93056,3368,197532,60.4035582555869
1782494545,687535,28500,318352,93056,3368,223900,60.801393728223
1782494550,687987,28896,318280,93056,3368,224028,61.29666011787819
1782494556,716391,31844,336988,93056,3372,230732,92.62601804974686
1782494562,681151,29572,330900,93056,3372,203852,75.49467275494672
1782494568,707351,29136,330420,93056,3428,230888,79.30341594105828
1782494574,679707,28396,330372,93060,3436,204008,75.35729753139887
1782494579,706531,28404,330176,93056,3440,231016,78.08340727595386
1782494585,679395,27980,330088,93056,3440,204392,72.27145018370435
1782494591,678811,27876,330144,93056,3440,203852,76.09075043630017
1782494597,679195,28352,330272,93056,3476,203596,74.77923756192118
